population,drug,evolution_history,concentration,fitted,ci_lo,ci_hi
35_C9,fluconazole,35 evolved,0.28849479470469985,0.9305492547228467,0.9004872535310002,0.9937171928748398
35_C9,fluconazole,35 evolved,0.3057140287741889,0.9303692504317123,0.9002905595227753,0.9933725071772254
35_C9,fluconazole,35 evolved,0.3239610180315779,0.9301729567385058,0.9000777541845337,0.9930007784542123
35_C9,fluconazole,35 evolved,0.3432971055495023,0.9299589073945224,0.8998475817467678,0.9928370562504997
35_C9,fluconazole,35 evolved,0.3637872957516712,0.9297255056584609,0.8995971826302639,0.9926719786236591
35_C9,fluconazole,35 evolved,0.38550047294596484,0.9294710129650308,0.8993465173905826,0.9924832138805532
35_C9,fluconazole,35 evolved,0.40850963290099945,0.9291935366632951,0.8992325948662713,0.9916998905715837
35_C9,fluconazole,35 evolved,0.43289212824467993,0.9288910167587452,0.8990198359374392,0.9908405938492372
35_C9,fluconazole,35 evolved,0.4587299285097223,0.9285612115904833,0.8986846461478243,0.9903396505772496
35_C9,fluconazole,35 evolved,0.4861098957003754,0.9282016823726684,0.8983213780140331,0.9897761765182143
35_C9,fluconazole,35 evolved,0.5151240763067452,0.9278097765276413,0.8979328124575825,0.9888651457019549
35_C9,fluconazole,35 evolved,0.5458700107484201,0.9273826097370927,0.8976126994735677,0.9879933014413589
35_C9,fluconazole,35 evolved,0.5784510612876953,0.9269170466374548,0.8974071033689761,0.9870047653660718
35_C9,fluconazole,35 evolved,0.6129767595147729,0.9264096800866254,0.8971821060349136,0.9863280942424067
35_C9,fluconazole,35 evolved,0.6495631745731304,0.9258568089314605,0.8969331811645532,0.9857636207880457
35_C9,fluconazole,35 evolved,0.688333303362955,0.9252544142095307,0.8966469158559119,0.9844286402943033
35_C9,fluconazole,35 evolved,0.7294174840344415,0.9245981337248214,0.8963329023805656,0.9833833966147087
35_C9,fluconazole,35 evolved,0.7729538341610469,0.9238832349458419,0.895988848455763,0.9823300207439749
35_C9,fluconazole,35 evolved,0.81908871506575,0.9231045861865091,0.8956204416136496,0.9809825332449695
35_C9,fluconazole,35 evolved,0.8679772238613109,0.9222566260458358,0.8946488558043897,0.9796545901277717
35_C9,fluconazole,35 evolved,0.919783714858667,0.9213333311025664,0.8935527329549425,0.977843031940655
35_C9,fluconazole,35 evolved,0.9746823520963588,0.9203281818863072,0.892958981650704,0.9761394760531028
35_C9,fluconazole,35 evolved,1.0328576948484756,0.9192341271782675,0.8927572157551494,0.9742299775526186
35_C9,fluconazole,35 evolved,1.0945053180795055,0.9180435467335479,0.8908245396204915,0.9722783589310758
35_C9,fluconazole,35 evolved,1.1598324699319429,0.9167482125640461,0.89010074075592,0.9708481623339896
35_C9,fluconazole,35 evolved,1.2290587684569976,0.9153392489778172,0.8893927006725034,0.9685812321191997
35_C9,fluconazole,35 evolved,1.3024169399307042,0.9138070916383967,0.888742666270181,0.9669364417935652
35_C9,fluconazole,35 evolved,1.380153601237505,0.9121414459876237,0.8863885430459475,0.9646817456486498
35_C9,fluconazole,35 evolved,1.462530088951548,0.9103312454693443,0.8854085441783994,0.961995048543272
35_C9,fluconazole,35 evolved,1.5498233379029034,0.9083646101004592,0.8830304212993733,0.958739420629591
35_C9,fluconazole,35 evolved,1.6423268121823025,0.9062288060615364,0.8812522459836077,0.9563626485784277
35_C9,fluconazole,35 evolved,1.7403514917142566,0.9039102071228379,0.8793727805301802,0.9535021192558569
35_C9,fluconazole,35 evolved,1.8442269177152244,0.9013942588840855,0.8758804493189447,0.9513133344838605
35_C9,fluconazole,35 evolved,1.954302300551493,0.8986654469881331,0.8735885930210556,0.9487239552218231
35_C9,fluconazole,35 evolved,2.070947693721178,0.895707270669848,0.8713299868234929,0.9463232819312378
35_C9,fluconazole,35 evolved,2.194555237907045,0.8925022232209743,0.8690169390755119,0.9425978526874689
35_C9,fluconazole,35 evolved,2.3255404792824548,0.8890317811874765,0.864772720313183,0.9387530023367706
35_C9,fluconazole,35 evolved,2.4643437665023344,0.8852764043643102,0.8609134906734462,0.9347873099525171
35_C9,fluconazole,35 evolved,2.611431731075579,0.8812155489083136,0.8554235443942937,0.9315421987697866
35_C9,fluconazole,35 evolved,2.7672988560956657,0.876827696145308,0.8501514453211616,0.9275579639938026
35_C9,fluconazole,35 evolved,2.9324691386032407,0.8720903998921993,0.8446121333536419,0.923438151294184
35_C9,fluconazole,35 evolved,3.107497851169263,0.8669803553353472,0.8385955708081698,0.9195349417592944
35_C9,fluconazole,35 evolved,3.292973408620791,0.8614734926857506,0.832198857860424,0.9148868054717311
35_C9,fluconazole,35 evolved,3.4895193461850513,0.8555450989488389,0.8245274325873335,0.9103953251208062
35_C9,fluconazole,35 evolved,3.6977964157019403,0.8491699711771221,0.818248197250226,0.9050091981418966
35_C9,fluconazole,35 evolved,3.9185048069519977,0.8423226044891053,0.8101746993178219,0.8999505233311089
35_C9,fluconazole,35 evolved,4.152386501567629,0.8349774179059296,0.8024488938239148,0.8935381737612921
35_C9,fluconazole,35 evolved,4.4002277674409624,0.8271090206440755,0.7924259207135494,0.8859639394778744
35_C9,fluconazole,35 evolved,4.662861802014056,0.8186925208734741,0.7820199530066879,0.8783129274096163
35_C9,fluconazole,35 evolved,4.941171533337789,0.8097038780724698,0.7717759411531898,0.8706170190333834
35_C9,fluconazole,35 evolved,5.236092588316022,0.8001202989561116,0.7605032153149676,0.8623494566020243
35_C9,fluconazole,35 evolved,5.548616438113795,0.7899206755028289,0.7496090792051018,0.8548195631774694
35_C9,fluconazole,35 evolved,5.879793731303759,0.7790860618508276,0.7380739840772985,0.8464322119147222
35_C9,fluconazole,35 evolved,6.230737825956374,0.7676001847923828,0.7261606832052326,0.8364396848769035
35_C9,fluconazole,35 evolved,6.602628532548091,0.7554499802986274,0.7131272020008806,0.8260364803386644
35_C9,fluconazole,35 evolved,6.996716080270425,0.7426261460254826,0.6998617235740657,0.813593175338308
35_C9,fluconazole,35 evolved,7.414325320074053,0.7291236971819239,0.6854352049338209,0.8012665079456298
35_C9,fluconazole,35 evolved,7.856860178577743,0.7149425106181561,0.672322679727258,0.7883538428097129
35_C9,fluconazole,35 evolved,8.325808377815305,0.7000878396797697,0.6578745268338658,0.7757047748361287
35_C9,fluconazole,35 evolved,8.822746436687595,0.684570780468295,0.6421861942689792,0.762341787741354
35_C9,fluconazole,35 evolved,9.349344970933524,0.668408668859623,0.6259829332784732,0.7465681375637473
35_C9,fluconazole,35 evolved,9.907374309437508,0.6516253871721799,0.6092399919831275,0.7307277717258707
35_C9,fluconazole,35 evolved,10.498710445754524,0.6342515599410755,0.5923333485012953,0.7140558682035462
35_C9,fluconazole,35 evolved,11.125341344860624,0.616324619995953,0.573966598591295,0.695546620875315
35_C9,fluconazole,35 evolved,11.789373626331107,0.5978887290464925,0.556417287492379,0.6775103782483971
35_C9,fluconazole,35 evolved,12.493039646413898,0.578994541249977,0.5391600289316681,0.6580644939832482
35_C9,fluconazole,35 evolved,13.2387050028069,0.5596988036643868,0.5204785005723256,0.6382675371269793
35_C9,fluconazole,35 evolved,14.028876487368995,0.5400637938596021,0.5005591904463543,0.6174602333297394
35_C9,fluconazole,35 evolved,14.866210513500125,0.5201566019409177,0.4807859646249376,0.5971491915539532
35_C9,fluconazole,35 evolved,15.75352204652199,0.5000482714145559,0.4614619424003819,0.5770706328846724
35_C9,fluconazole,35 evolved,16.69379406708161,0.4798128202155736,0.44185803457902323,0.5576574271429611
35_C9,fluconazole,35 evolved,17.69018759939183,0.4595261693281695,0.42132566958105677,0.538262212911662
35_C9,fluconazole,35 evolved,18.74605233802221,0.4392650112914933,0.4016455708797366,0.5165845632098862
35_C9,fluconazole,35 evolved,19.86493790896536,0.41910565411533396,0.3800349471498468,0.4959696284563838
35_C9,fluconazole,35 evolved,21.05060580283662,0.39912287746672453,0.3601856242770922,0.47577856855638057
35_C9,fluconazole,35 evolved,22.307042020324072,0.3793888373204162,0.34081607579749357,0.4551839889104468
35_C9,fluconazole,35 evolved,23.638470472400844,0.35997205264848753,0.321832309734639,0.4361272569576065
35_C9,fluconazole,35 evolved,25.04936718034879,0.34093650337118514,0.3016996450886722,0.41811177068033434
35_C9,fluconazole,35 evolved,26.544475323331095,0.32234086305089343,0.2828977305404467,0.40080290517164696
35_C9,fluconazole,35 evolved,28.128821184101543,0.3042378831276885,0.264226425812275,0.3826264518123921
35_C9,fluconazole,35 evolved,29.807731046456713,0.28667393835982513,0.24734178883430302,0.36543514744757566
35_C9,fluconazole,35 evolved,31.58684910123719,0.26968873603540994,0.22923408031456013,0.34877209363103956
35_C9,fluconazole,35 evolved,33.47215642107483,0.25331518490532046,0.21125049264604437,0.33279545254533976
35_C9,fluconazole,35 evolved,35.46999106767566,0.2375794140129363,0.19464146632626658,0.31699350352029193
35_C9,fluconazole,35 evolved,37.58706939923506,0.22250092691968146,0.17992685611193893,0.302323573284464
35_C9,fluconazole,35 evolved,39.830508649617556,0.2080928733899135,0.16572608852168239,0.2879060762679725
35_C9,fluconazole,35 evolved,42.20785085520777,0.19436241843861526,0.15199174021587217,0.27429166768177105
35_C9,fluconazole,35 evolved,44.727088209870765,0.18131118770030374,0.13922856897646443,0.26131413819594157
35_C9,fluconazole,35 evolved,47.396689933259836,0.1689357682137041,0.12737250540786785,0.24863252153271617
35_C9,fluconazole,35 evolved,50.22563074279923,0.1572282447506279,0.11649914999674112,0.23638936227943844
35_C9,fluconazole,35 evolved,53.22342102505797,0.14617675354017456,0.10584177218016984,0.223874116881134
35_C9,fluconazole,35 evolved,56.400138807947314,0.1357660374373784,0.09581329486171192,0.2125387728708688
35_C9,fluconazole,35 evolved,59.76646364122487,0.12597798905793994,0.08682038595063508,0.2014723940434388
35_C9,fluconazole,35 evolved,63.33371249920603,0.11679217097130576,0.07874477235678867,0.19027453040387834
35_C9,fluconazole,35 evolved,67.1138778263823,0.10818630456840023,0.07144195507515028,0.17995923704431765
35_C9,fluconazole,35 evolved,71.11966785384712,0.10013672158737408,0.06476579422575265,0.17012207952475772
35_C9,fluconazole,35 evolved,75.36454932206638,0.09261877441405979,0.05867810419728539,0.16050488256694445
35_C9,fluconazole,35 evolved,79.8627927536213,0.08560720312719552,0.05313463003857459,0.15132357151361212
35_C9,fluconazole,35 evolved,84.62952042812007,0.07907645881151393,0.048086463782728704,0.1429542715937232
35_C9,fluconazole,35 evolved,89.68075722056211,0.0730009839146416,0.04348177977270056,0.1352097781648173
35_C9,fluconazole,35 evolved,95.03348447406604,0.06735545139183617,0.03916027706066054,0.1278744510664881
35_C9,fluconazole,35 evolved,100.7056970880688,0.06211496509159876,0.035288940147664365,0.12110644137086733
35_C9,fluconazole,35 evolved,106.71646401391745,0.05725522431691436,0.03172863981363357,0.11446841338309462
35_C9,fluconazole,35 evolved,113.08599236123067,0.052752655785747664,0.02843691367256956,0.10804578103014391
35_C9,fluconazole,35 evolved,119.83569533053955,0.048584516344952054,0.02567284030874106,0.10184863516895755
35_C9,fluconazole,35 evolved,126.98826420059031,0.04472896979661404,0.02308809728793562,0.09611931445233134
35_C9,fluconazole,35 evolved,134.56774461231265,0.04116514110478939,0.02087502365532461,0.09067932420198145
35_C9,fluconazole,35 evolved,142.59961740590822,0.0378731510896075,0.01877776658295393,0.08551400217738846
35_C9,fluconazole,35 evolved,151.11088428282113,0.034834134506982715,0.016886344170223836,0.08061105856908715
35_C9,fluconazole,35 evolved,160.13015858056653,0.032030244173933714,0.015183805299100524,0.07595648127240523
35_C9,fluconazole,35 evolved,169.6877614655874,0.029444643546401136,0.013662876733836822,0.07131384643903509
35_C9,fluconazole,35 evolved,179.81582386752564,0.0270614898998415,0.012238363585325374,0.06693381551401277
35_C9,fluconazole,35 evolved,190.5483944975862,0.024865910011279718,0.010988573869661367,0.06287621691292547
35_C9,fluconazole,35 evolved,201.9215543141359,0.022843970001024602,0.00984083432051819,0.05924967142537265
35_C9,fluconazole,35 evolved,213.9735378203516,0.020982640767027223,0.008796749162014353,0.05571010785035641
35_C9,fluconazole,35 evolved,226.74486160169317,0.019269760237423515,0.007893752352260244,0.05215707925936153
35_C9,fluconazole,35 evolved,240.27846053532352,0.017693993478435827,0.00712128636310576,0.048972477212604386
35_C9,fluconazole,35 evolved,254.61983212939057,0.01624479152586695,0.006424385431505459,0.04607490766555911
35_C9,fluconazole,35 evolved,269.81718947740745,0.014912349658555287,0.005760252786016807,0.04334073563631278
35_C9,fluconazole,35 evolved,285.92162334193785,0.013687565700535965,0.005187125818818302,0.04076167733722059
35_C9,fluconazole,35 evolved,302.98727391248826,0.012561998824118223,0.00467095405351269,0.03832590244794351
35_C9,fluconazole,35 evolved,321.07151281501655,0.011527829227295587,0.00419400736579483,0.03608773142773831
35_C9,fluconazole,35 evolved,340.2351359849448,0.010577818974406494,0.00375973278810067,0.03395644678768653
35_C9,fluconazole,35 evolved,360.5425680520847,0.009705274217298776,0.003369007131678103,0.0318339362724219
35_C9,fluconazole,35 evolved,382.0620789245716,0.008904008953987807,0.0030187527034496475,0.029919383178950758
35_C9,fluconazole,35 evolved,404.86601329992754,0.008168310431566931,0.0027048040758046355,0.028116540465920936
35_C9,fluconazole,35 evolved,429.031033874834,0.007492906258656922,0.0024275836559166522,0.0264170371800807
35_C9,fluconazole,35 evolved,454.6383790712263,0.006872933258795681,0.0021804290720252987,0.0248669711485188
35_C9,fluconazole,35 evolved,481.77413614515785,0.006303908068804496,0.00195838247021221,0.0234340261353411
35_C9,fluconazole,35 evolved,510.5295305965587,0.005781699464374304,0.001758903853003126,0.02208173643125057
35_C9,fluconazole,35 evolved,541.0012328528394,0.005302502378043766,0.0015797081080198647,0.020750421132137993
35_C9,fluconazole,35 evolved,573.2916832573624,0.0048628135616485225,0.0014187398318050066,0.01945749092497873
35_C9,fluconazole,35 evolved,607.5094364553174,0.004459408835556512,0.0012742414230493058,0.018242579797570855
35_C9,fluconazole,35 evolved,643.7695263347726,0.004089321860001366,0.0011444968815690572,0.017102128011579003
35_C9,fluconazole,35 evolved,682.1938527497749,0.003749824359099945,0.0010279479440914057,0.016031741900966887
35_C9,fluconazole,35 evolved,722.9115913255754,0.003438407725272959,9.232554923288472e-4,0.015057394762384777
35_C9,fluconazole,35 evolved,766.059627723679,0.00315276593042354,8.292157360337974e-4,0.014149575836708584
35_C9,fluconazole,35 evolved,811.7830178266502,0.0028907796700671593,7.447466472418264e-4,0.01329573958294634
35_C9,fluconazole,35 evolved,860.2354753897117,0.0026505016673938164,6.688757330090607e-4,0.012492763924903331
35_C9,fluconazole,35 evolved,911.5798887985412,0.002430143065766443,6.008865489017079e-4,0.011737697021922865
35_C9,fluconazole,35 evolved,965.9888686705273,0.0022280608402419832,5.394752539702855e-4,0.01102774921232957
35_C9,fluconazole,35 evolved,1023.6453281403943,0.0020427461611967337,4.8447084924180364e-4,0.010360285187513673
35_C9,fluconazole,35 evolved,1084.7430977810232,0.0018728136459242276,4.3507191294689965e-4,0.009732816410757733
35_C9,fluconazole,35 evolved,1149.4875772267371,0.0017169914370545865,3.9070772370706933e-4,0.009140973971974366
35_C9,fluconazole,35 evolved,1218.0964256896625,0.0015741120497388262,3.508655658109581e-4,0.008576430682212822
35_C9,fluconazole,35 evolved,1290.8002936905655,0.0014431039326859912,3.150848535980234e-4,0.008046467469211215
35_C9,fluconazole,35 evolved,1367.8435984641362,0.001322983691284913,2.8295184716194767e-4,0.007548817464059027
35_C9,fluconazole,35 evolved,1449.485345645452,0.0012128489241461748,2.5409490061038874e-4,0.007081538912024458
35_C9,fluconazole,35 evolved,1536.0000000000002,0.0011118716274326785,2.2818018981155233e-4,0.006642989666255617
40_D2,caspofungin,40 evolved,2.9296874999999996e-5,0.8102120408713327,0.7712019941470809,0.8452275061538113
40_D2,caspofungin,40 evolved,3.1045501863947154e-5,0.8102120408569302,0.7712019941470575,0.8452275053751165
40_D2,caspofungin,40 evolved,3.289849808159908e-5,0.810212040839319,0.7712019941470282,0.8452275044545161
40_D2,caspofungin,40 evolved,3.486209309058888e-5,0.8102120408177842,0.7712019941469916,0.8452275033661497
40_D2,caspofungin,40 evolved,3.694288814165253e-5,0.8102120407914519,0.771201994146946,0.8452275020794445
40_D2,caspofungin,40 evolved,3.914787849083791e-5,0.8102120407592532,0.771201994146889,0.8452275005582564
40_D2,caspofungin,40 evolved,4.1484476916288346e-5,0.8102120407198811,0.7712019941468177,0.8452274987598535
40_D2,caspofungin,40 evolved,4.396053863866036e-5,0.8102120406717377,0.7712019941467286,0.8452274966337183
40_D2,caspofungin,40 evolved,4.6584387728952446e-5,0.8102120406128684,0.7712019941466174,0.8452274941201258
40_D2,caspofungin,40 evolved,4.9364845092523694e-5,0.8102120405408846,0.7712019941464784,0.8452274911484676
40_D2,caspofungin,40 evolved,5.2311258123380297e-05,0.8102120404528634,0.7712019941463047,0.8452274876352682
40_D2,caspofungin,40 evolved,5.543353212842075e-5,0.810212040345233,0.7712019941460878,0.8452274834818392
40_D2,caspofungin,40 evolved,5.874216362728315e-5,0.8102120402136243,0.7712019941458168,0.8452274785715078
40_D2,caspofungin,40 evolved,6.224827563974342e-5,0.8102120400526952,0.7712019941454783,0.8452274727663399
40_D2,caspofungin,40 evolved,6.596365507929272e-5,0.8102120398559138,0.7712019941450553,0.8452274659032639
40_D2,caspofungin,40 evolved,6.990079237860521e-5,0.8102120396152931,0.771201994144527,0.8452274577894918
40_D2,caspofungin,40 evolved,7.407292348011094e-5,0.8102120393210659,0.7712019941438666,0.8452274481971018
40_D2,caspofungin,40 evolved,7.849407433283582e-5,0.8102120389612901,0.7712019941430418,0.8452274368566368
40_D2,caspofungin,40 evolved,8.317910804510246e-5,0.8102120385213619,0.7712019941420114,0.8452274234495357
40_D2,caspofungin,40 evolved,8.814377485160772e-5,0.8102120379834254,0.7712019941407241,0.8452274075991832
40_D2,caspofungin,40 evolved,9.340476506285827e-5,0.8102120373256457,0.7712019941391159,0.8452273888603322
40_D2,caspofungin,40 evolved,9.897976517497217e-5,0.8102120365213237,0.7712019941371067,0.8452273667065943
40_D2,caspofungin,40 evolved,1.0488751732847466e-4,0.8102120355378122,0.7712019941345963,0.845227340515656
40_D2,caspofungin,40 evolved,1.1114788231597908e-4,0.810212034335191,0.7712019941314603,0.8452273095517945
40_D2,caspofungin,40 evolved,1.177819063505752e-4,0.8102120328646459,0.7712019941275424,0.8452272729452134
40_D2,caspofungin,40 evolved,1.2481189181938476e-4,0.8102120310664881,0.7712019941226474,0.8452272296676075
40_D2,caspofungin,40 evolved,1.3226147226014654e-4,0.8102120288677311,0.771201994116532,0.8452271785032784
40_D2,caspofungin,40 evolved,1.4015569181289044e-4,0.8102120261791279,0.7712019941088918,0.845227118014984
40_D2,caspofungin,40 evolved,1.485210894137993e-4,0.8102120228915494,0.7712019940993465,0.8452270465035653
40_D2,caspofungin,40 evolved,1.573857880143042e-4,0.8102120188715535,0.7712019940874212,0.8452269619602172
40_D2,caspofungin,40 evolved,1.667795891253546e-4,0.8102120139559703,0.771201994072522,0.8452268620100591
40_D2,caspofungin,40 evolved,1.767340730046992e-4,0.8102120079452779,0.7712019940539073,0.845226743845424
40_D2,caspofungin,40 evolved,1.8728270482399101e-4,0.8102120005955047,0.7712019940306507,0.8452266041469897
40_D2,caspofungin,40 evolved,1.9846094717263491e-4,0.8102119916083256,0.7712019940015944,0.8452264389905384
40_D2,caspofungin,40 evolved,2.1030637927658684e-4,0.8102119806189546,0.7712019939652918,0.8452262437367245
40_D2,caspofungin,40 evolved,2.2285882333290683e-4,0.8102119671813368,0.7712019939199347,0.8452260129007548
40_D2,caspofungin,40 evolved,2.3616047838477113e-4,0.8102119507500446,0.7712019938632646,0.845225739998321
40_D2,caspofungin,40 evolved,2.502560621870102e-4,0.8102119306581377,0.7712019937924587,0.8452254173634578
40_D2,caspofungin,40 evolved,2.651929615391027e-4,0.8102119060900934,0.7712019937039896,0.8452250359332076
40_D2,caspofungin,40 evolved,2.810213915910108e-4,0.810211876048704,0.7712019935934492,0.8452245849930495
40_D2,caspofungin,40 evolved,2.9779456465741657e-4,0.8102118393146016,0.7712019934553286,0.8452240518759374
40_D2,caspofungin,40 evolved,3.1556886910788805e-4,0.8102117943967635,0.771201993282742,0.8452234216064994
40_D2,caspofungin,40 evolved,3.344040589343625e-4,0.8102117394719934,0.7712019930670833,0.8452226764804041
40_D2,caspofungin,40 evolved,3.543634546332415e-4,0.8102116723109188,0.7712019927975948,0.8452217955670837
40_D2,caspofungin,40 evolved,3.7551415607743323e-4,0.8102115901875017,0.7712019924608287,0.8452207541218507
40_D2,caspofungin,40 evolved,3.9792726809396967e-4,0.8102114897683912,0.7712019920399718,0.8452195228909016
40_D2,caspofungin,40 evolved,4.216781395055526e-4,0.8102113669776262,0.7712019915140025,0.8452180672896975
40_D2,caspofungin,40 evolved,4.4684661643965104e-4,0.8102112168311949,0.7712019908566328,0.8452163464316589
40_D2,caspofungin,40 evolved,4.735173107567169e-4,0.8102110332347398,0.7712019900349856,0.8452143119799103
40_D2,caspofungin,40 evolved,5.017798844999305e-4,0.8102108087361963,0.7712019890079357,0.845211772519462
40_D2,caspofungin,40 evolved,5.317293513227535e-4,0.8102105342233229,0.771201987724031,0.845207857417676
40_D2,caspofungin,40 evolved,5.634663959076172e-4,0.8102101985538521,0.7712019861188869,0.8452032932261908
40_D2,caspofungin,40 evolved,5.970977124495877e-4,0.8102097881032477,0.7712019841119145,0.8451979697821584
40_D2,caspofungin,40 evolved,6.327363633429257e-4,0.8102092862117186,0.7712019816022156,0.845191757876118
40_D2,caspofungin,40 evolved,6.70502159276372e-4,0.8102086725080445,0.771201978463425,0.8451480545263204
40_D2,caspofungin,40 evolved,7.105220620149829e-4,0.8102079220827793,0.7712019745372233,0.845147820503758
40_D2,caspofungin,40 evolved,7.529306112225877e-4,0.8102070044772779,0.7712019696251771,0.8451475373577213
40_D2,caspofungin,40 evolved,7.97870376759765e-4,0.8102058824475312,0.7712019634784562,0.8451471943523375
40_D2,caspofungin,40 evolved,8.454924379778903e-4,0.8102045104526555,0.7712019557848664,0.845146778304021
40_D2,caspofungin,40 evolved,8.959568916205513e-4,0.8102028328067161,0.7712019461524748,0.8451385578457591
40_D2,caspofungin,40 evolved,9.494333900397961e-4,0.8102007814189245,0.7712019340889001,0.8451237414123346
40_D2,caspofungin,40 evolved,0.0010061017115366112,0.8101982730305589,0.7712019189750776,0.8451062253768652
40_D2,caspofungin,40 evolved,0.0010661523647430083,0.8101952058365693,0.7712019000319664,0.8450855179586763
40_D2,caspofungin,40 evolved,0.0011297872290775299,0.8101914553549158,0.7712018762782109,0.8450610378348296
40_D2,caspofungin,40 evolved,0.0011972202334272904,0.8101868693762284,0.7712018464761793,0.8450320978558662
40_D2,caspofungin,40 evolved,0.0012686780753381453,0.8101812617891891,0.7712018090630118,0.8449978858082673
40_D2,caspofungin,40 evolved,0.0013444009831307714,0.8101744050315786,0.7712017620622806,0.8449574416914187
40_D2,caspofungin,40 evolved,0.0014246435235047681,0.8101660208614416,0.7712017029704621,0.8449096308823416
40_D2,caspofungin,40 evolved,0.0015096754573457956,0.8101557690750585,0.7712016286105704,0.8448521719591178
40_D2,caspofungin,40 evolved,0.0015997826466127932,0.8101432337157121,0.7712015349427883,0.8447838074599796
40_D2,caspofungin,40 evolved,0.0016952680153541231,0.8101279062163356,0.7712014168185416,0.8447029987085501
40_D2,caspofungin,40 evolved,0.001796452568083334,0.8101091647961043,0.7712012676598463,0.8446867954349015
40_D2,caspofungin,40 evolved,0.001903676468938201,0.8100862492810967,0.7712010790394641,0.8446706043925933
40_D2,caspofungin,40 evolved,0.002017300185250929,0.8100582303365949,0.7712008401287513,0.844639416718349
40_D2,caspofungin,40 evolved,0.002137705699374034,0.8100239718765033,0.7712005369681986,0.8444936207252819
40_D2,caspofungin,40 evolved,0.0022652977928358264,0.8099820851455114,0.7712001514991885,0.8443211384996444
40_D2,caspofungin,40 evolved,0.002400505407142574,0.8099308726422084,0.7711996602726842,0.8441170979190712
40_D2,caspofungin,40 evolved,0.002543783085802157,0.8098682596548126,0.771199032718755,0.8438712266254349
40_D2,caspofungin,40 evolved,0.0026956125024170025,0.8097917107019729,0.7711982288164588,0.8436976203926106
40_D2,caspofungin,40 evolved,0.0028565040799834926,0.8096981275936412,0.7711971959413956,0.8432895570269604
40_D2,caspofungin,40 evolved,0.0030269987068416086,0.809583725133527,0.7711966612820883,0.8432217152676386
40_D2,caspofungin,40 evolved,0.00320766955504356,0.8094438796555351,0.7711961057974741,0.8431190642847982
40_D2,caspofungin,40 evolved,0.0033991240072544075,0.80927294460077015,0.7711953170177482,0.84264484090227465
40_D2,caspofungin,40 evolved,0.003602005698662548,0.8090640261779547,0.7711608283151546,0.8425100840414039
40_D2,caspofungin,40 evolved,0.003816996680764635,0.8088087107889526,0.7711067181954385,0.8418901919546868
40_D2,caspofungin,40 evolved,0.004044819714299177,0.8084967343284131,0.7710371372613262,0.8416078514976912
40_D2,caspofungin,40 evolved,0.004286240699037198,0.8081155816791474,0.7709476653441205,0.8410759810247236
40_D2,caspofungin,40 evolved,0.0045420712485985445,0.8076500027393804,0.770795983429431,0.8403412516725366
40_D2,caspofungin,40 evolved,0.004813171418949872,0.8070814291846692,0.7705239759379591,0.8394923253348953
40_D2,caspofungin,40 evolved,0.00510045259975699,0.8063872739901525,0.7701407637782384,0.8382329550948966
40_D2,caspofungin,40 evolved,0.005404880578311847,0.8055400937060553,0.7690824287942206,0.8363110351683269
40_D2,caspofungin,40 evolved,0.005727478786334455,0.8045065919065145,0.7677907041748788,0.8352444490340876
40_D2,caspofungin,40 evolved,0.006069331740564968,0.8032464416224173,0.7664795864161319,0.8336797659426248
40_D2,caspofungin,40 evolved,0.006431588688712482,0.801710905697566,0.7643648174869807,0.8318131800295253
40_D2,caspofungin,40 evolved,0.006815467473017679,0.7998412380281062,0.7618330293146138,0.8292525523751837
40_D2,caspofungin,40 evolved,0.007222258624417853,0.7975668572257123,0.7586198953037142,0.8277885716103759
40_D2,caspofungin,40 evolved,0.00765332970107812,0.7948032997194937,0.75478991759309,0.8248961850934502
40_D2,caspofungin,40 evolved,0.008110129885874276,0.7914499848245395,0.7502532109258977,0.82273500458234194
40_D2,caspofungin,40 evolved,0.008594194858283132,0.7873878638913199,0.7451279594794321,0.8192141990451886
40_D2,caspofungin,40 evolved,0.009107151957058706,0.7824770841399389,0.7382615442435603,0.8149320566166551
40_D2,caspofungin,40 evolved,0.009650725651050369,0.7765548803403693,0.7289251109821822,0.8110507222052155
40_D2,caspofungin,40 evolved,0.01022674333655473,0.7694340184930532,0.7172248584359165,0.8060030853833459
40_D2,caspofungin,40 evolved,0.010837141480691008,0.7609022564523719,0.7042662149109277,0.7998827172828644
40_D2,caspofungin,40 evolved,0.011483972131452655,0.750723451587129,0.6892201259003098,0.7939947352902751
40_D2,caspofungin,40 evolved,0.012169409816321045,0.738641117184103,0.6713470484729069,0.7845532017891981
40_D2,caspofungin,40 evolved,0.01289575885263299,0.7243853696853529,0.6533806066236986,0.7746491212350866
40_D2,caspofungin,40 evolved,0.013665461094278176,0.7076842532954587,0.6320447978656416,0.764576313772329
40_D2,caspofungin,40 evolved,0.014481104140769637,0.6882802823404666,0.6060963710992289,0.7530746610531174
40_D2,caspofungin,40 evolved,0.015345430036284656,0.6659525893974451,0.5806165958180246,0.7376814259140465
40_D2,caspofungin,40 evolved,0.016261344487920517,0.6405442031123983,0.5547377219919657,0.7200435848203964
40_D2,caspofungin,40 evolved,0.01723192663415546,0.6119926691091178,0.5249168275606085,0.6983801074429004
40_D2,caspofungin,40 evolved,0.018260439396354543,0.5803605919056041,0.4919213795408158,0.6730624049023091
40_D2,caspofungin,40 evolved,0.019350340448120135,0.5458610705250354,0.4556183196638446,0.6426459454368327
