well,block,test_temperature,strain,evolution_history,window_idx,days_start,days_end,mu,r_squared,window_size
c7,3,42,40_D8,40 evolved,22,0.21875,0.2708333333333333,2.7943159722503093,0.9987166350764807,6
c8,1,25,40_F2,40 evolved,38,0.3854166666666667,0.4375,8.166470881849605,0.9999116201369634,6
c8,1,35,40_F2,40 evolved,22,0.21875,0.2708333333333333,11.677708099288685,0.9998952455694947,6
c8,1,38,40_F2,40 evolved,22,0.21875,0.2708333333333333,12.489630577131782,0.9999208630862846,6
c8,1,41,40_F2,40 evolved,33,0.3333333333333333,0.3854166666666667,8.376766867613405,0.9999567838316417,6
c8,1,42,40_F2,40 evolved,25,0.25,0.3020833333333333,4.401625436650979,0.9998724417343005,6
c8,3,25,35_F2,35 evolved,35,0.3541666666666667,0.40625,8.320084585117618,0.9999254826902086,6
c8,3,35,35_F2,35 evolved,22,0.21875,0.2708333333333333,13.425620249046572,0.99984282182954,6
c8,3,38,35_F2,35 evolved,22,0.21875,0.2708333333333333,13.537346819316323,0.9999184206764491,6
c8,3,41,35_F2,35 evolved,24,0.23958333333333337,0.2916666666666667,6.155186744158699,0.9993207994811335,6
c8,3,42,35_F2,35 evolved,20,0.19791666666666663,0.25,2.392540570274534,0.9996686758674689,6
c9,1,25,40_D4,40 evolved,36,0.3645833333333333,0.4166666666666667,8.34546501046049,0.9999255015714309,6
c9,1,35,40_D4,40 evolved,22,0.21875,0.2708333333333333,12.314982036384148,0.9999861254553036,6
c9,1,38,40_D4,40 evolved,22,0.21875,0.2708333333333333,13.372312393151576,0.9999645802390185,6
c9,1,41,40_D4,40 evolved,32,0.3229166666666667,0.375,8.37800620492664,0.9999601479522052,6
c9,1,42,40_D4,40 evolved,25,0.25,0.3020833333333333,5.084103103484769,0.9997602233447311,6
c9,2,25,fRS585,fRS585,37,0.375,0.4270833333333333,8.250514757214013,0.9998881107643544,6
c9,2,35,fRS585,fRS585,23,0.22916666666666663,0.28125,13.023520674414444,0.999955847289597,6
c9,2,38,fRS585,fRS585,21,0.20833333333333337,0.2604166666666667,13.846903719866077,0.9999502205654857,6
c9,2,41,fRS585,fRS585,24,0.23958333333333337,0.2916666666666667,6.768856014232266,0.999698962663442,6
c9,2,42,fRS585,fRS585,22,0.21875,0.2708333333333333,2.621371604393377,0.9971040654362022,6
c9,3,25,fRS585,fRS585,35,0.3541666666666667,0.40625,8.41631949453942,0.9998955755396939,6
c9,3,35,fRS585,fRS585,22,0.21875,0.2708333333333333,13.060044848982253,0.9999814631818987,6
c9,3,38,fRS585,fRS585,22,0.21875,0.2708333333333333,14.051539537746523,0.9998911748909813,6
c9,3,41,fRS585,fRS585,24,0.23958333333333337,0.2916666666666667,5.892081162415059,0.9999203940276633,6
c9,3,42,fRS585,fRS585,18,0.17708333333333334,0.22916666666666663,2.412604275219921,0.9996630946186551,6
d10,1,25,40_B8,40 evolved,36,0.3645833333333333,0.4166666666666667,8.049928733807343,0.9999605636748463,6
d10,1,35,40_B8,40 evolved,22,0.21875,0.2708333333333333,11.556601958778216,0.9999731446853242,6
d10,1,38,40_B8,40 evolved,23,0.22916666666666663,0.28125,11.973224093495942,0.9999344960807104,6
d10,1,41,40_B8,40 evolved,43,0.4375,0.4895833333333333,9.848826137979941,0.7671591141249792,6
d10,1,42,40_B8,40 evolved,26,0.2604166666666667,0.3125,4.374138976445,0.9998792141958204,6
d10,2,25,35_E9,35 evolved,35,0.3541666666666667,0.40625,8.145924756010706,0.9999195640413641,6
d10,2,35,35_E9,35 evolved,22,0.21875,0.2708333333333333,13.05357896035632,0.9999207586311598,6
d10,2,38,35_E9,35 evolved,21,0.20833333333333337,0.2604166666666667,13.88096017954031,0.9998666366952971,6
d10,2,41,35_E9,35 evolved,44,0.4479166666666667,0.5,7.808312665319369,0.7490890100462574,6
d10,2,42,35_E9,35 evolved,20,0.19791666666666663,0.25,2.3416319189435635,0.9938729938808029,6
d10,3,25,35_C5,35 evolved,38,0.3854166666666667,0.4375,8.166131912492546,0.9997633446323702,6
d10,3,35,35_C5,35 evolved,22,0.21875,0.2708333333333333,13.080117142462738,0.9997125758078591,6
d10,3,38,35_C5,35 evolved,22,0.21875,0.2708333333333333,13.809992241168292,0.9999339326813791,6
d10,3,41,35_C5,35 evolved,22,0.21875,0.2708333333333333,5.230872274260376,0.9991736161212009,6
d10,3,42,35_C5,35 evolved,21,0.20833333333333337,0.2604166666666667,4.294408173102495,0.9998754597046312,6
d11,1,25,WT_CASP_2,Caspofungin evolved,33,0.3333333333333333,0.3854166666666667,8.516734452219724,0.9999199109833111,6
d11,1,35,WT_CASP_2,Caspofungin evolved,19,0.1875,0.23958333333333337,14.066927135648026,0.9999312454373144,6
d11,1,38,WT_CASP_2,Caspofungin evolved,20,0.19791666666666663,0.25,14.645909609620466,0.9997565694320054,6
d11,1,41,WT_CASP_2,Caspofungin evolved,26,0.2604166666666667,0.3125,8.748270753779293,0.9999932541130522,6
d11,1,42,WT_CASP_2,Caspofungin evolved,24,0.23958333333333337,0.2916666666666667,4.41501959837208,0.9983962983075978,6
d11,2,25,40_B2,40 evolved,36,0.3645833333333333,0.4166666666666667,7.466577244648624,0.9998660707985605,6
d11,2,35,40_B2,40 evolved,22,0.21875,0.2708333333333333,12.479149246260052,0.999953827300691,6
d11,2,38,40_B2,40 evolved,22,0.21875,0.2708333333333333,12.132476450985607,0.9999255054132857,6
d11,2,41,40_B2,40 evolved,31,0.3125,0.3645833333333333,8.256945862972527,0.9999288523895913,6
d11,2,42,40_B2,40 evolved,34,0.34375,0.3958333333333333,4.40047049965989,0.9997764073084998,6
d2,1,25,40_B8,40 evolved,36,0.3645833333333333,0.4166666666666667,8.103286968970497,0.9998883009662088,6
d2,1,35,40_B8,40 evolved,21,0.20833333333333337,0.2604166666666667,11.510704561292723,0.9998139333864821,6
d2,1,38,40_B8,40 evolved,21,0.20833333333333337,0.2604166666666667,11.7012479932993,0.9999154114919434,6
d2,1,41,40_B8,40 evolved,53,0.5416666666666666,0.59375,8.240936072505168,0.8186958739196512,6
d2,1,42,40_B8,40 evolved,24,0.23958333333333337,0.2916666666666667,3.0624440591497577,0.998860984950377,6
d2,2,25,40_C9,40 evolved,36,0.3645833333333333,0.4166666666666667,8.130290125201366,0.9999284628519944,6
d2,2,35,40_C9,40 evolved,22,0.21875,0.2708333333333333,12.983158231208874,0.9998079286982038,6
d2,2,38,40_C9,40 evolved,21,0.20833333333333337,0.2604166666666667,13.478753089153258,0.9999200555080947,6
d2,2,41,40_C9,40 evolved,27,0.2708333333333333,0.3229166666666667,7.85406845597644,0.9998951560047397,6
d2,2,42,40_C9,40 evolved,26,0.2604166666666667,0.3125,4.282439680474442,0.9970443200890929,6
d2,3,25,35_C9,35 evolved,35,0.3541666666666667,0.40625,8.243937707074334,0.9999605463862999,6
d2,3,35,35_C9,35 evolved,21,0.20833333333333337,0.2604166666666667,13.264740261473523,0.999982903334212,6
d2,3,38,35_C9,35 evolved,21,0.20833333333333337,0.2604166666666667,13.453524445983644,0.9999679262251333,6
d2,3,41,35_C9,35 evolved,25,0.25,0.3020833333333333,7.042406088118673,0.9998286043718239,6
d2,3,42,35_C9,35 evolved,16,0.15625,0.20833333333333337,1.829689605976228,0.9998062432365753,6
d3,2,25,35_D8,35 evolved,37,0.375,0.4270833333333333,8.144344365180215,0.999721056289155,6
d3,2,35,35_D8,35 evolved,22,0.21875,0.2708333333333333,13.0161935525408,0.9999891616419119,6
d3,2,38,35_D8,35 evolved,22,0.21875,0.2708333333333333,13.852854704466491,0.999929522413409,6
d3,2,41,35_D8,35 evolved,24,0.23958333333333337,0.2916666666666667,5.931305712944201,0.9995711863900988,6
d3,2,42,35_D8,35 evolved,23,0.22916666666666663,0.28125,3.1900667846924793,0.9993209916396626,6
d3,3,25,WT_CASP_3,Caspofungin evolved,37,0.375,0.4270833333333333,7.951288151747943,0.999942070643485,6
d3,3,35,WT_CASP_3,Caspofungin evolved,20,0.19791666666666663,0.25,15.670330431314767,0.9998651333582524,6
d3,3,38,WT_CASP_3,Caspofungin evolved,20,0.19791666666666663,0.25,14.808302913934122,0.9998491670419983,6
d3,3,41,WT_CASP_3,Caspofungin evolved,25,0.25,0.3020833333333333,5.933160247094549,0.9998931240023764,6
d3,3,42,WT_CASP_3,Caspofungin evolved,13,0.125,0.17708333333333334,1.270717366918985,0.9877111192454451,6
d4,1,25,40_F2,40 evolved,35,0.3541666666666667,0.40625,8.146077221515759,0.9999734949611105,6
d4,1,35,40_F2,40 evolved,23,0.22916666666666663,0.28125,12.532267691984293,0.9998558064114733,6
d4,1,38,40_F2,40 evolved,22,0.21875,0.2708333333333333,12.315896556199752,0.9999341421676816,6
d4,1,41,40_F2,40 evolved,40,0.40625,0.4583333333333333,7.066721204742155,0.999941465382614,6
d4,1,42,40_F2,40 evolved,24,0.23958333333333337,0.2916666666666667,4.32020389499115,0.9993601850028322,6
d4,2,25,35_D8,35 evolved,38,0.3854166666666667,0.4375,8.229293948636558,0.9998534968235424,6
d4,2,35,35_D8,35 evolved,24,0.23958333333333337,0.2916666666666667,13.315671140143996,0.9999465126971347,6
d4,2,38,35_D8,35 evolved,21,0.20833333333333337,0.2604166666666667,13.861051483015292,0.9999357226100086,6
d4,2,41,35_D8,35 evolved,23,0.22916666666666663,0.28125,5.614961225290003,0.998941833563889,6
d4,2,42,35_D8,35 evolved,23,0.22916666666666663,0.28125,2.9609633079132776,0.996218012456738,6
d4,3,25,WT_FLZ_1,Fluconazole evolved,31,0.3125,0.3645833333333333,8.284862725895765,0.9998629460286875,6
d4,3,35,WT_FLZ_1,Fluconazole evolved,20,0.19791666666666663,0.25,13.809071094408198,0.9998181836173604,6
d4,3,38,WT_FLZ_1,Fluconazole evolved,22,0.21875,0.2708333333333333,13.552520079166674,0.9998812032915083,6
d4,3,41,WT_FLZ_1,Fluconazole evolved,81,0.8333333333333334,0.8854166666666666,6.346183617439767,0.7667853338667948,6
d4,3,42,WT_FLZ_1,Fluconazole evolved,21,0.20833333333333337,0.2604166666666667,2.2982877064650356,0.9985745769554824,6
d5,1,25,40_C7,40 evolved,36,0.3645833333333333,0.4166666666666667,8.025347410894753,0.9999236633014822,6
d5,1,35,40_C7,40 evolved,23,0.22916666666666663,0.28125,11.805892734921485,0.9998268790769412,6
d5,1,38,40_C7,40 evolved,22,0.21875,0.2708333333333333,12.804215630419675,0.99997717587577,6
d5,1,41,40_C7,40 evolved,28,0.28125,0.3333333333333333,6.017044706628319,0.9999881679075903,6
d5,1,42,40_C7,40 evolved,26,0.2604166666666667,0.3125,3.5866834579734843,0.999032675253087,6
d5,2,25,40_E9,40 evolved,40,0.40625,0.4583333333333333,7.9660450721847,0.9997862483964205,6
d5,2,35,40_E9,40 evolved,25,0.25,0.3020833333333333,11.488756081160552,0.9998853680971154,6
d5,2,38,40_E9,40 evolved,23,0.22916666666666663,0.28125,12.134276875617388,0.9999243869020459,6
d5,2,41,40_E9,40 evolved,31,0.3125,0.3645833333333333,6.4406238242592515,0.9999245505818871,6
d5,2,42,40_E9,40 evolved,26,0.2604166666666667,0.3125,2.6590077289939464,0.9957834973419591,6
d5,3,25,35_E7,35 evolved,36,0.3645833333333333,0.4166666666666667,8.247155083592224,0.9999504714207208,6
d5,3,35,35_E7,35 evolved,21,0.20833333333333337,0.2604166666666667,13.164552435229552,0.999911947506824,6
d5,3,38,35_E7,35 evolved,22,0.21875,0.2708333333333333,13.676852352517697,0.9999861088517145,6
d5,3,41,35_E7,35 evolved,24,0.23958333333333337,0.2916666666666667,5.11130091616117,0.9997550198214817,6
d5,3,42,35_E7,35 evolved,21,0.20833333333333337,0.2604166666666667,1.7998486295909275,0.9958348798371556,6
d6,1,25,WT_FLZ_2,Fluconazole evolved,52,0.53125,0.5833333333333334,5.333873430743146,0.9998543714499353,6
d6,1,35,WT_FLZ_2,Fluconazole evolved,46,0.46875,0.5208333333333334,10.862067603979506,0.9171768883599047,6
d6,1,38,WT_FLZ_2,Fluconazole evolved,29,0.2916666666666667,0.34375,9.419966966079627,0.9999038942551842,6
d6,1,41,WT_FLZ_2,Fluconazole evolved,26,0.2604166666666667,0.3125,2.297032468691741,0.999694604516096,6
d6,1,42,WT_FLZ_2,Fluconazole evolved,5,0.04166666666666666,0.09375,1.1639243029773265,0.999921598518528,6
d6,2,25,35_G9,35 evolved,34,0.34375,0.3958333333333333,8.236279806608852,0.9998941989457205,6
d6,2,35,35_G9,35 evolved,22,0.21875,0.2708333333333333,12.985176613325812,0.999959220951609,6
d6,2,38,35_G9,35 evolved,21,0.20833333333333337,0.2604166666666667,13.422837862020645,0.9998795739504508,6
d6,2,41,35_G9,35 evolved,22,0.21875,0.2708333333333333,5.831367053277238,0.9999102091446995,6
d6,2,42,35_G9,35 evolved,22,0.21875,0.2708333333333333,2.0707465068611457,0.9965575786574392,6
d6,3,25,35_C9,35 evolved,35,0.3541666666666667,0.40625,8.4154378922261035,0.9997600052010005,6
d6,3,35,35_C9,35 evolved,22,0.21875,0.2708333333333333,13.398542194482054,0.9999106507414672,6
d6,3,38,35_C9,35 evolved,21,0.20833333333333337,0.2604166666666667,13.783766612256278,0.9997611359804093,6
d6,3,41,35_C9,35 evolved,21,0.20833333333333337,0.2604166666666667,5.419757946905594,0.9997538260069705,6
d6,3,42,35_C9,35 evolved,20,0.19791666666666663,0.25,1.9169441946652437,0.9891936352255634,6
d7,1,25,35_B6,35 evolved,35,0.3541666666666667,0.40625,8.316318879993458,0.9999424711864121,6
d7,1,35,35_B6,35 evolved,22,0.21875,0.2708333333333333,12.955432799131694,0.9998627014753083,6
d7,1,38,35_B6,35 evolved,22,0.21875,0.2708333333333333,13.55973361549933,0.999888183950291,6
d7,1,41,35_B6,35 evolved,23,0.22916666666666663,0.28125,5.240099699449921,0.9996686254223937,6
d7,1,42,35_B6,35 evolved,20,0.19791666666666663,0.25,3.20946558848855,0.9992879270316222,6
d7,3,25,40_D8,40 evolved,38,0.3854166666666667,0.4375,8.465568665390506,0.9998942110236055,6
d7,3,35,40_D8,40 evolved,24,0.23958333333333337,0.2916666666666667,12.118479635027073,0.9999004227283294,6
d7,3,38,40_D8,40 evolved,23,0.22916666666666663,0.28125,12.986451305136681,0.9999947018840064,6
d7,3,41,40_D8,40 evolved,31,0.3125,0.3645833333333333,7.012789086450983,0.9999662432927431,6
d7,3,42,40_D8,40 evolved,24,0.23958333333333337,0.2916666666666667,2.545900189117758,0.9984791876074339,6
d8,1,25,WT_CASP_1,Caspofungin evolved,35,0.3541666666666667,0.40625,7.9942087877152295,0.9999343289282059,6
d8,1,35,WT_CASP_1,Caspofungin evolved,21,0.20833333333333337,0.2604166666666667,14.297190259541145,0.9997514913318566,6
d8,1,38,WT_CASP_1,Caspofungin evolved,19,0.1875,0.23958333333333337,14.371956587121225,0.9997567176299657,6
d8,1,41,WT_CASP_1,Caspofungin evolved,25,0.25,0.3020833333333333,5.359613161803577,0.9997626042946793,6
d8,1,42,WT_CASP_1,Caspofungin evolved,21,0.20833333333333337,0.2604166666666667,3.625798975681185,0.9971500657372887,6
d8,2,25,40_C9,40 evolved,36,0.3645833333333333,0.4166666666666667,8.161813296174287,0.9999145352382428,6
d8,2,35,40_C9,40 evolved,22,0.21875,0.2708333333333333,13.132403360958454,0.9999567505747854,6
d8,2,38,40_C9,40 evolved,26,0.2604166666666667,0.3125,15.492004046935952,0.9107502526910225,6
d8,2,41,40_C9,40 evolved,27,0.2708333333333333,0.3229166666666667,8.072597609311654,0.9996760688954721,6
d8,2,42,40_C9,40 evolved,27,0.2708333333333333,0.3229166666666667,3.12194925172512,0.9993769631755478,6
d8,3,25,WT_CASP_3,Caspofungin evolved,35,0.3541666666666667,0.40625,8.120624393681155,0.999836310846046,6
d8,3,35,WT_CASP_3,Caspofungin evolved,20,0.19791666666666663,0.25,15.452624560216618,0.9999444405234572,6
d8,3,38,WT_CASP_3,Caspofungin evolved,20,0.19791666666666663,0.25,14.779255380110422,0.999919730793272,6
d8,3,41,WT_CASP_3,Caspofungin evolved,40,0.40625,0.4583333333333333,12.92697909687292,0.9810612992985712,6
d8,3,42,WT_CASP_3,Caspofungin evolved,21,0.20833333333333337,0.2604166666666667,1.5876312525806056,0.9933270626019107,6
d9,2,25,40_C9,40 evolved,37,0.375,0.4270833333333333,8.182449526593787,0.9998880968335222,6
d9,2,35,40_C9,40 evolved,22,0.21875,0.2708333333333333,13.183884374884638,0.9999719303159349,6
d9,2,38,40_C9,40 evolved,22,0.21875,0.2708333333333333,13.726939200636423,0.9998798883375213,6
d9,2,41,40_C9,40 evolved,28,0.28125,0.3333333333333333,8.188520617051969,0.999754576625512,6
d9,2,42,40_C9,40 evolved,22,0.21875,0.2708333333333333,4.747530949135511,0.8748513195830541,6
e10,1,25,fRS585,fRS585,36,0.3645833333333333,0.4166666666666667,8.398829438850884,0.9999669637131066,6
e10,1,35,fRS585,fRS585,20,0.19791666666666663,0.25,12.938212509642963,0.999991411044735,6
e10,1,38,fRS585,fRS585,21,0.20833333333333337,0.2604166666666667,13.462216638711864,0.9998824702681004,6
e10,1,41,fRS585,fRS585,23,0.22916666666666663,0.28125,5.912938443138086,0.9991705605936987,6
e10,1,42,fRS585,fRS585,22,0.21875,0.2708333333333333,3.5143070834984163,0.9996574741392968,6
e10,2,25,fRS585,fRS585,37,0.375,0.4270833333333333,8.171339631279366,0.9999498139472952,6
e10,2,35,fRS585,fRS585,22,0.21875,0.2708333333333333,13.050348682279182,0.9998924480012283,6
e10,2,38,fRS585,fRS585,21,0.20833333333333337,0.2604166666666667,13.814590210903706,0.9998116793969277,6
e10,2,41,fRS585,fRS585,23,0.22916666666666663,0.28125,6.675577189005208,0.9998202800637475,6
e10,2,42,fRS585,fRS585,19,0.1875,0.23958333333333337,2.2314546167933798,0.9966408057693315,6
e10,3,25,WT_FLZ_1,Fluconazole evolved,34,0.34375,0.3958333333333333,8.355342707281382,0.999918310024232,6
e10,3,35,WT_FLZ_1,Fluconazole evolved,20,0.19791666666666663,0.25,13.75294609192257,0.9999518109892744,6
e10,3,38,WT_FLZ_1,Fluconazole evolved,21,0.20833333333333337,0.2604166666666667,14.140113644448443,0.9999567482591778,6
e10,3,41,WT_FLZ_1,Fluconazole evolved,20,0.19791666666666663,0.25,4.633032147697402,0.9998611974207089,6
e10,3,42,WT_FLZ_1,Fluconazole evolved,26,0.2604166666666667,0.3125,2.8495974624282185,0.9993866337472628,6
e11,2,25,40_E11,40 evolved,37,0.375,0.4270833333333333,8.350679553614668,0.999919949617378,6
e11,2,35,40_E11,40 evolved,23,0.22916666666666663,0.28125,13.04641989258104,0.9999839946439262,6
e11,2,38,40_E11,40 evolved,21,0.20833333333333337,0.2604166666666667,13.519107064822123,0.9999529734682311,6
e11,2,41,40_E11,40 evolved,44,0.4479166666666667,0.5,10.940084008939454,0.719884456083064,6
e11,2,42,40_E11,40 evolved,23,0.22916666666666663,0.28125,3.5175562094345936,0.9995137144641277,6
e11,3,25,40_E7,40 evolved,35,0.3541666666666667,0.40625,8.388498445152619,0.9998462709055397,6
e11,3,35,40_E7,40 evolved,23,0.22916666666666663,0.28125,12.755564616763143,0.9998012228168941,6
e11,3,38,40_E7,40 evolved,22,0.21875,0.2708333333333333,13.58886250765528,0.9998743524580913,6
e11,3,41,40_E7,40 evolved,30,0.3020833333333333,0.3541666666666667,8.246164946549314,0.9999559647933284,6
e11,3,42,40_E7,40 evolved,82,0.84375,0.8958333333333334,15.614527964195464,0.4324578364911778,6
e2,1,25,35_B8,35 evolved,34,0.34375,0.3958333333333333,8.398659229986219,0.9999104089391453,6
e2,1,35,35_B8,35 evolved,21,0.20833333333333337,0.2604166666666667,12.901033320841346,0.9998456085558094,6
e2,1,38,35_B8,35 evolved,20,0.19791666666666663,0.25,13.378838037742819,0.9998004167480766,6
e2,1,41,35_B8,35 evolved,24,0.23958333333333337,0.2916666666666667,5.170650258172741,0.999503203335534,6
e2,1,42,35_B8,35 evolved,20,0.19791666666666663,0.25,2.5230278744493693,0.9986289573384045,6
e2,3,25,40_B6,40 evolved,40,0.40625,0.4583333333333333,7.957704342566436,0.9996861057262538,6
e2,3,35,40_B6,40 evolved,24,0.23958333333333337,0.2916666666666667,11.727934739729658,0.999853361186688,6
e2,3,38,40_B6,40 evolved,22,0.21875,0.2708333333333333,12.38019562908926,0.9999368578841141,6
e2,3,41,40_B6,40 evolved,33,0.3333333333333333,0.3854166666666667,7.976006925687145,0.9999685827032057,6
e2,3,42,40_B6,40 evolved,21,0.20833333333333337,0.2604166666666667,1.7624673366388104,0.9998202202028064,6
e3,1,25,35_F4,35 evolved,35,0.3541666666666667,0.40625,8.184603111546599,0.999906974977933,6
e3,1,35,35_F4,35 evolved,21,0.20833333333333337,0.2604166666666667,12.720455741261008,0.9999504469137251,6
e3,1,38,35_F4,35 evolved,21,0.20833333333333337,0.2604166666666667,13.750516741718009,0.9998922640538135,6
e3,1,41,35_F4,35 evolved,21,0.20833333333333337,0.2604166666666667,5.074721447524812,0.9995617942873116,6
e3,1,42,35_F4,35 evolved,17,0.16666666666666666,0.21875,4.22769510115163,0.9993505801238198,6
e3,2,25,35_C7,35 evolved,37,0.375,0.4270833333333333,8.171448624197106,0.9998785628545399,6
e3,2,35,35_C7,35 evolved,23,0.22916666666666663,0.28125,13.034981833371447,0.9999571810268741,6
e3,2,38,35_C7,35 evolved,21,0.20833333333333337,0.2604166666666667,13.71003214903408,0.999789450233504,6
e3,2,41,35_C7,35 evolved,22,0.21875,0.2708333333333333,5.595711144009489,0.9996601488265707,6
e3,2,42,35_C7,35 evolved,19,0.1875,0.23958333333333337,3.8721150999689953,0.999626806009622,6
e4,3,25,35_C5,35 evolved,36,0.3645833333333333,0.4166666666666667,8.270331369079514,0.9999823354909789,6
e4,3,35,35_C5,35 evolved,21,0.20833333333333337,0.2604166666666667,13.003483912867473,0.9999493292412294,6
e4,3,38,35_C5,35 evolved,22,0.21875,0.2708333333333333,13.60508080466231,0.9998789676675843,6
e4,3,41,35_C5,35 evolved,22,0.21875,0.2708333333333333,4.936445053717631,0.9993448793543621,6
e4,3,42,35_C5,35 evolved,13,0.125,0.17708333333333334,2.962385493735368,0.9985923385146779,6
e5,1,25,40_D4,40 evolved,38,0.3854166666666667,0.4375,8.22391387453036,0.9996076041275039,6
e5,1,35,40_D4,40 evolved,23,0.22916666666666663,0.28125,12.248005069599774,0.9999334754253913,6
e5,1,38,40_D4,40 evolved,22,0.21875,0.2708333333333333,14.156436572273991,0.9998259471163174,6
e5,1,41,40_D4,40 evolved,43,0.4375,0.4895833333333333,6.621844552941237,0.9983189515609703,6
e5,1,42,40_D4,40 evolved,25,0.25,0.3020833333333333,3.1599080495303897,0.9987854454727529,6
e5,3,25,40_G5,40 evolved,38,0.3854166666666667,0.4375,7.915073296818517,0.9996752848538579,6
e5,3,35,40_G5,40 evolved,36,0.3645833333333333,0.4166666666666667,12.732637321539066,0.9249911409606941,6
e5,3,38,40_G5,40 evolved,23,0.22916666666666663,0.28125,12.504207612076558,0.9998789348433267,6
e5,3,41,40_G5,40 evolved,27,0.2708333333333333,0.3229166666666667,5.426744852479236,0.9998864731673358,6
e5,3,42,40_G5,40 evolved,25,0.25,0.3020833333333333,1.8608592865754436,0.9934843592830113,6
e7,1,25,35_F4,35 evolved,34,0.34375,0.3958333333333333,8.246686128252701,0.999719644364498,6
e7,1,35,35_F4,35 evolved,21,0.20833333333333337,0.2604166666666667,13.035548337140954,0.999837198872698,6
e7,1,38,35_F4,35 evolved,21,0.20833333333333337,0.2604166666666667,13.881479608341218,0.9999553294798822,6
e7,1,41,35_F4,35 evolved,24,0.23958333333333337,0.2916666666666667,5.532780832631645,0.999686475071826,6
e7,1,42,35_F4,35 evolved,20,0.19791666666666663,0.25,4.590556788207407,0.9995087495417955,6
e8,1,25,35_B8,35 evolved,34,0.34375,0.3958333333333333,8.337874994198216,0.9998942019539838,6
e8,1,35,35_B8,35 evolved,21,0.20833333333333337,0.2604166666666667,13.023246683569628,0.9998992622280738,6
e8,1,38,35_B8,35 evolved,21,0.20833333333333337,0.2604166666666667,13.57433083493569,0.9997903588869644,6
e8,1,41,35_B8,35 evolved,23,0.22916666666666663,0.28125,5.529798404110673,0.9991793296280453,6
e8,1,42,35_B8,35 evolved,22,0.21875,0.2708333333333333,3.935976246248702,0.9997967587693327,6
e8,2,25,35_C7,35 evolved,36,0.3645833333333333,0.4166666666666667,8.263322269471328,0.9999124866776625,6
e8,2,35,35_C7,35 evolved,23,0.22916666666666663,0.28125,12.765494155642322,0.9999506180367999,6
e8,2,38,35_C7,35 evolved,21,0.20833333333333337,0.2604166666666667,13.780580522271196,0.9998643158182253,6
e8,2,41,35_C7,35 evolved,23,0.22916666666666663,0.28125,5.9866558787470865,0.9999030612444407,6
e8,2,42,35_C7,35 evolved,20,0.19791666666666663,0.25,3.4425009312296515,0.9986285478303641,6
e9,1,25,40_D2,40 evolved,39,0.3958333333333333,0.4479166666666667,8.184774800230826,0.9998513386798298,6
e9,1,35,40_D2,40 evolved,24,0.23958333333333337,0.2916666666666667,11.458206028674368,0.9999486079114371,6
e9,1,38,40_D2,40 evolved,23,0.22916666666666663,0.28125,12.58800044894515,0.9999589601001018,6
e9,1,41,40_D2,40 evolved,48,0.4895833333333333,0.5416666666666666,5.910219546226801,0.9968918513741948,6
e9,1,42,40_D2,40 evolved,26,0.2604166666666667,0.3125,5.312332741556101,0.9998724558896382,6
e9,2,25,35_B2,35 evolved,37,0.375,0.4270833333333333,8.143327944544977,0.9998446091184798,6
e9,2,35,35_B2,35 evolved,22,0.21875,0.2708333333333333,13.035810610709142,0.9998946373300532,6
e9,2,38,35_B2,35 evolved,23,0.22916666666666663,0.28125,13.624371252697642,0.999878763060584,6
e9,2,41,35_B2,35 evolved,23,0.22916666666666663,0.28125,5.8243982923863244,0.9997650595473107,6
e9,2,42,35_B2,35 evolved,19,0.1875,0.23958333333333337,2.1268013085473303,0.9965461703864704,6
f10,1,25,40_F2,40 evolved,36,0.3645833333333333,0.4166666666666667,8.201086446412756,0.9999547665878774,6
f10,1,35,40_F2,40 evolved,30,0.3020833333333333,0.3541666666666667,19.84924983407911,0.9003475042122823,6
f10,1,38,40_F2,40 evolved,22,0.21875,0.2708333333333333,12.897819641375708,0.999698787987826,6
f10,1,41,40_F2,40 evolved,41,0.4166666666666667,0.46875,14.210676526923761,0.9724518622665264,6
f10,1,42,40_F2,40 evolved,28,0.28125,0.3333333333333333,4.235772133411718,0.9935728340150214,6
f11,1,25,fRS585,fRS585,35,0.3541666666666667,0.40625,8.511907535116759,0.9999159661393927,6
f11,1,35,fRS585,fRS585,20,0.19791666666666663,0.25,12.974679327717643,0.9999319088419217,6
f11,1,38,fRS585,fRS585,21,0.20833333333333337,0.2604166666666667,13.953407343676057,0.9999637217658838,6
f11,1,41,fRS585,fRS585,24,0.23958333333333337,0.2916666666666667,6.368788825960729,0.9995042513233118,6
f11,1,42,fRS585,fRS585,21,0.20833333333333337,0.2604166666666667,3.21990283758014,0.9985964855035394,6
f11,2,25,35_B2,35 evolved,36,0.3645833333333333,0.4166666666666667,8.18747771842606,0.9999010433403064,6
f11,2,35,35_B2,35 evolved,22,0.21875,0.2708333333333333,13.498890299219035,0.9998956634118324,6
f11,2,38,35_B2,35 evolved,22,0.21875,0.2708333333333333,13.76020561663386,0.999972671372601,6
f11,2,41,35_B2,35 evolved,22,0.21875,0.2708333333333333,6.361698379831068,0.9995589683696684,6
f11,2,42,35_B2,35 evolved,19,0.1875,0.23958333333333337,2.399806621416545,0.9978517437819685,6
f11,3,25,35_F2,35 evolved,36,0.3645833333333333,0.4166666666666667,8.483424927198563,0.9993394395277242,6
f11,3,35,35_F2,35 evolved,23,0.22916666666666663,0.28125,13.42293012409342,0.9998732860579558,6
