time,well,OD,treatment,test_temperature
57751.2,F5,0.050700001418590546,water,41
57751.2,F6,0.0502999983727932,water,41
57751.2,F7,0.04969999939203262,water,41
57751.2,F8,0.052000001072883606,water,41
57751.2,F9,0.05009999871253967,water,41
57751.2,F10,0.050700001418590546,water,41
57751.2,F11,0.050999999046325684,water,41
57751.2,F12,0.050599999725818634,water,41
57751.2,G1,0.051600001752376556,water,41
57751.2,G2,0.05000000074505806,water,41
57751.2,G3,0.05050000175833702,water,41
57751.2,G4,0.05040000006556511,water,41
57751.2,G5,0.04989999905228615,water,41
57751.2,G6,0.04910000041127205,water,41
57751.2,G7,0.04960000142455101,water,41
57751.2,G8,0.05009999871253967,water,41
57751.2,G9,0.050999999046325684,water,41
57751.2,G10,0.05130000039935112,water,41
57751.2,G11,0.04969999939203262,water,41
57751.2,G12,0.05050000175833702,water,41
57751.2,H1,0.05220000073313713,water,41
57751.2,H2,0.05050000175833702,water,41
58730.1,A1,0.10189999639987946,fRS585,41
58730.1,A2,0.09510000050067902,fRS585,41
58730.1,A3,0.09009999781847,fRS585,41
58730.1,A4,0.09220000356435776,fRS585,41
58730.1,A5,0.08889999985694885,fRS585,41
58730.1,A6,0.08699999749660492,fRS585,41
58730.1,A7,0.08780000358819962,fRS585,41
58730.1,A8,0.09000000357627869,fRS585,41
58730.1,A9,0.09099999815225601,fRS585,41
58730.1,A10,0.09939999878406525,fRS585,41
58730.1,A11,0.09780000150203705,fRS585,41
58730.1,A12,0.12120000272989273,fRS585,41
58730.1,B1,0.06710000336170197,blank,41
58730.1,B2,0.06920000165700912,blank,41
58730.1,B3,0.07090000063180923,blank,41
58730.1,B4,0.06920000165700912,blank,41
58730.1,B5,0.0706000030040741,blank,41
58730.1,B6,0.07109999656677246,blank,41
58730.1,B7,0.06780000030994415,blank,41
58730.1,B8,0.06830000132322311,blank,41
58730.1,B9,0.06859999895095825,blank,41
58730.1,B10,0.0658000037074089,blank,41
58730.1,B11,0.07079999893903732,blank,41
58730.1,B12,0.07010000199079514,blank,41
58730.1,C1,0.052299998700618744,water,41
58730.1,C2,0.05079999938607216,water,41
58730.1,C3,0.05180000141263008,water,41
58730.1,C4,0.050999999046325684,water,41
58730.1,C5,0.05220000073313713,water,41
58730.1,C6,0.05130000039935112,water,41
58730.1,C7,0.05050000175833702,water,41
58730.1,C8,0.05260000005364418,water,41
58730.1,C9,0.05180000141263008,water,41
58730.1,C10,0.05139999836683273,water,41
58730.1,C11,0.04919999837875366,water,41
58730.1,C12,0.050200000405311584,water,41
58730.1,D1,0.05090000107884407,water,41
58730.1,D2,0.05090000107884407,water,41
58730.1,D3,0.04989999905228615,water,41
58730.1,D4,0.049400001764297485,water,41
58730.1,D5,0.04960000142455101,water,41
58730.1,D6,0.049800001084804535,water,41
58730.1,D7,0.05050000175833702,water,41
58730.1,D8,0.051100000739097595,water,41
58730.1,D9,0.05169999971985817,water,41
58730.1,D10,0.05079999938607216,water,41
58730.1,D11,0.05000000074505806,water,41
58730.1,D12,0.05000000074505806,water,41
58730.1,E1,0.051500000059604645,water,41
58730.1,E2,0.0494999997317791,water,41
58730.1,E3,0.05040000006556511,water,41
58730.1,E4,0.0502999983727932,water,41
58730.1,E5,0.05000000074505806,water,41
58730.1,E6,0.04960000142455101,water,41
58730.1,E7,0.05050000175833702,water,41
58730.1,E8,0.04989999905228615,water,41
58730.1,E9,0.04969999939203262,water,41
58730.1,E10,0.04919999837875366,water,41
58730.1,E11,0.05009999871253967,water,41
58730.1,E12,0.049400001764297485,water,41
58730.1,F1,0.05169999971985817,water,41
58730.1,F2,0.049800001084804535,water,41
58730.1,F3,0.050200000405311584,water,41
58730.1,F4,0.050999999046325684,water,41
58730.1,F5,0.05009999871253967,water,41
58730.1,F6,0.049400001764297485,water,41
58730.1,F7,0.04910000041127205,water,41
58730.1,F8,0.05139999836683273,water,41
58730.1,F9,0.049800001084804535,water,41
58730.1,F10,0.05009999871253967,water,41
58730.1,F11,0.050200000405311584,water,41
58730.1,F12,0.049800001084804535,water,41
58730.1,G1,0.05119999870657921,water,41
58730.1,G2,0.04960000142455101,water,41
58730.1,G3,0.050200000405311584,water,41
58730.1,G4,0.04960000142455101,water,41
58730.1,G5,0.049300000071525574,water,41
58730.1,G6,0.04839999973773956,water,41
58730.1,G7,0.04919999837875366,water,41
58730.1,G8,0.0494999997317791,water,41
58730.1,G9,0.05050000175833702,water,41
58730.1,G10,0.051100000739097595,water,41
58730.1,G11,0.049300000071525574,water,41
58730.1,G12,0.049400001764297485,water,41
58730.1,H1,0.051500000059604645,water,41
58730.1,H2,0.049800001084804535,water,41
59708.7,A1,0.10140000283718109,fRS585,41
59708.7,A2,0.09489999711513519,fRS585,41
59708.7,A3,0.09000000357627869,fRS585,41
59708.7,A4,0.09149999916553497,fRS585,41
59708.7,A5,0.08889999985694885,fRS585,41
59708.7,A6,0.08699999749660492,fRS585,41
59708.7,A7,0.0877000018954277,fRS585,41
59708.7,A8,0.08980000019073486,fRS585,41
59708.7,A9,0.09080000221729279,fRS585,41
59708.7,A10,0.0989999994635582,fRS585,41
59708.7,A11,0.09749999642372131,fRS585,41
59708.7,A12,0.12070000171661377,fRS585,41
59708.7,B1,0.0674000009894371,blank,41
59708.7,B2,0.06930000334978104,blank,41
59708.7,B3,0.07119999825954437,blank,41
59708.7,B4,0.06930000334978104,blank,41
59708.7,B5,0.07129999995231628,blank,41
59708.7,B6,0.07119999825954437,blank,41
59708.7,B7,0.06809999793767929,blank,41
59708.7,B8,0.06870000064373016,blank,41
59708.7,B9,0.06880000233650208,blank,41
59708.7,B10,0.06650000065565109,blank,41
59708.7,B11,0.07069999724626541,blank,41
59708.7,B12,0.07039999961853027,blank,41
59708.7,C1,0.052799999713897705,water,41
