population,sheet_name,concentration,OD,drug
40_E9,Set2_Rep2_CASP,0.5,0.05939999967813492,caspofungin
40_E11,Set2_Rep2_CASP,0.5,0.058400001376867294,caspofungin
fRS585,Set2_Rep2_CASP,0.5,0.05939999967813492,caspofungin
Blank,Set2_Rep2_CASP,0.5,0.058400001376867294,caspofungin
40_D2,Set2_Rep1_CASP,0.5,0.05770000070333481,caspofungin
40_D4,Set2_Rep1_CASP,0.5,0.05869999900460243,caspofungin
40_D8,Set2_Rep1_CASP,0.5,0.05900000035762787,caspofungin
40_E7,Set2_Rep1_CASP,0.5,0.05829999968409538,caspofungin
40_E9,Set2_Rep1_CASP,0.5,0.05860000103712082,caspofungin
40_E11,Set2_Rep1_CASP,0.5,0.05900000035762787,caspofungin
fRS585,Set2_Rep1_CASP,0.5,0.05900000035762787,caspofungin
Blank,Set2_Rep1_CASP,0.5,0.05719999969005585,caspofungin
40_B2,Set1_Rep3_CASP,0.5,0.05810000002384186,caspofungin
40_B6,Set1_Rep3_CASP,0.5,0.05900000035762787,caspofungin
40_B8,Set1_Rep3_CASP,0.5,0.05889999866485596,caspofungin
40_C5,Set1_Rep3_CASP,0.5,0.05849999934434891,caspofungin
40_C7,Set1_Rep3_CASP,0.5,0.058800000697374344,caspofungin
40_C9,Set1_Rep3_CASP,0.5,0.057999998331069946,caspofungin
fRS585,Set1_Rep3_CASP,0.5,0.05920000001788139,caspofungin
Blank,Set1_Rep3_CASP,0.5,0.057500001043081284,caspofungin
40_B2,Set1_Rep2_CASP,0.5,0.0575999990105629,caspofungin
40_B6,Set1_Rep2_CASP,0.5,0.05869999900460243,caspofungin
40_B8,Set1_Rep2_CASP,0.5,0.05900000035762787,caspofungin
40_C5,Set1_Rep2_CASP,0.5,0.058400001376867294,caspofungin
40_C7,Set1_Rep2_CASP,0.5,0.058800000697374344,caspofungin
40_C9,Set1_Rep2_CASP,0.5,0.05869999900460243,caspofungin
fRS585,Set1_Rep2_CASP,0.5,0.05860000103712082,caspofungin
Blank,Set1_Rep2_CASP,0.5,0.05689999833703041,caspofungin
40_B2,Set1_Rep1_CASP,0.5,0.05790000036358833,caspofungin
40_B6,Set1_Rep1_CASP,0.5,0.05950000137090683,caspofungin
40_B8,Set1_Rep1_CASP,0.5,0.058800000697374344,caspofungin
40_C5,Set1_Rep1_CASP,0.5,0.058400001376867294,caspofungin
40_C7,Set1_Rep1_CASP,0.5,0.7495999932289124,caspofungin
40_C9,Set1_Rep1_CASP,0.5,0.05849999934434891,caspofungin
fRS585,Set1_Rep1_CASP,0.5,0.05810000002384186,caspofungin
Blank,Set1_Rep1_CASP,0.5,0.05770000070333481,caspofungin
40_F2,Set3_Rep3_CASP,0.5,0.057500001043081284,caspofungin
40_F4,Set3_Rep3_CASP,0.5,0.05909999832510948,caspofungin
40_F6,Set3_Rep3_CASP,0.5,0.05860000103712082,caspofungin
40_G5,Set3_Rep3_CASP,0.5,0.058800000697374344,caspofungin
40_G9,Set3_Rep3_CASP,0.5,0.05909999832510948,caspofungin
40_G11,Set3_Rep3_CASP,0.5,0.05829999968409538,caspofungin
fRS585,Set3_Rep3_CASP,0.5,0.05950000137090683,caspofungin
Blank,Set3_Rep3_CASP,0.5,0.05810000002384186,caspofungin
40_F2,Set3_Rep2_CASP,0.5,0.05739999935030937,caspofungin
40_F4,Set3_Rep2_CASP,0.5,0.05909999832510948,caspofungin
40_F6,Set3_Rep2_CASP,0.5,0.05849999934434891,caspofungin
40_G5,Set3_Rep2_CASP,0.5,0.05939999967813492,caspofungin
40_G9,Set3_Rep2_CASP,0.5,0.05920000001788139,caspofungin
40_G11,Set3_Rep2_CASP,0.5,0.058800000697374344,caspofungin
fRS585,Set3_Rep2_CASP,0.5,0.058800000697374344,caspofungin
Blank,Set3_Rep2_CASP,0.5,0.05790000036358833,caspofungin
40_F2,Set3_Rep1_CASP,0.5,0.05770000070333481,caspofungin
40_F4,Set3_Rep1_CASP,0.5,0.05900000035762787,caspofungin
40_F6,Set3_Rep1_CASP,0.5,0.05900000035762787,caspofungin
40_G5,Set3_Rep1_CASP,0.5,0.05820000171661377,caspofungin
40_G9,Set3_Rep1_CASP,0.5,0.05790000036358833,caspofungin
40_G11,Set3_Rep1_CASP,0.5,0.057100001722574234,caspofungin
fRS585,Set3_Rep1_CASP,0.5,0.05829999968409538,caspofungin
Blank,Set3_Rep1_CASP,0.5,0.057500001043081284,caspofungin
40_F2,Set3_Rep3_AMPB,0.5,0.9266999959945679,amphotericine
40_F4,Set3_Rep3_AMPB,0.5,1.1505999565124512,amphotericine
40_F6,Set3_Rep3_AMPB,0.5,1.1025999784469604,amphotericine
40_G5,Set3_Rep3_AMPB,0.5,1.0394999980926514,amphotericine
40_G9,Set3_Rep3_AMPB,0.5,1.2161999940872192,amphotericine
40_G11,Set3_Rep3_AMPB,0.5,1.278499960899353,amphotericine
fRS585,Set3_Rep3_AMPB,0.5,0.8111000061035156,amphotericine
Blank,Set3_Rep3_AMPB,0.5,0.057999998331069946,amphotericine
40_F2,Set3_Rep2_AMPB,0.5,1.0393999814987183,amphotericine
40_F4,Set3_Rep2_AMPB,0.5,1.1536999940872192,amphotericine
40_F6,Set3_Rep2_AMPB,0.5,0.9896000027656555,amphotericine
40_G5,Set3_Rep2_AMPB,0.5,0.907800018787384,amphotericine
40_G9,Set3_Rep2_AMPB,0.5,1.0813000202178955,amphotericine
40_G11,Set3_Rep2_AMPB,0.5,1.2044999599456787,amphotericine
fRS585,Set3_Rep2_AMPB,0.5,1.1067999601364136,amphotericine
Blank,Set3_Rep2_AMPB,0.5,0.057999998331069946,amphotericine
40_F2,Set3_Rep1_AMPB,0.5,0.9352999925613403,amphotericine
40_F4,Set3_Rep1_AMPB,0.5,1.3020999431610107,amphotericine
40_F6,Set3_Rep1_AMPB,0.5,1.23989999294281,amphotericine
40_G5,Set3_Rep1_AMPB,0.5,1.1289000511169434,amphotericine
40_G9,Set3_Rep1_AMPB,0.5,1.1815999746322632,amphotericine
40_G11,Set3_Rep1_AMPB,0.5,1.0432000160217285,amphotericine
fRS585,Set3_Rep1_AMPB,0.5,1.0777000188827515,amphotericine
Blank,Set3_Rep1_AMPB,0.5,0.05770000070333481,amphotericine
40_D2,Set2_Rep3_AMPB,0.5,0.5404999852180481,amphotericine
40_D4,Set2_Rep3_AMPB,0.5,1.041700005531311,amphotericine
40_D8,Set2_Rep3_AMPB,0.5,1.0288000106811523,amphotericine
40_E7,Set2_Rep3_AMPB,0.5,1.024899959564209,amphotericine
40_E9,Set2_Rep3_AMPB,0.5,1.1161999702453613,amphotericine
40_E11,Set2_Rep3_AMPB,0.5,1.0613000392913818,amphotericine
fRS585,Set2_Rep3_AMPB,0.5,0.8054999709129333,amphotericine
Blank,Set2_Rep3_AMPB,0.5,0.05849999934434891,amphotericine
40_D2,Set2_Rep2_AMPB,0.5,0.6909000277519226,amphotericine
40_D4,Set2_Rep2_AMPB,0.5,0.9578999876976013,amphotericine
40_D8,Set2_Rep2_AMPB,0.5,0.8895000219345093,amphotericine
40_E7,Set2_Rep2_AMPB,0.5,1.1454999446868896,amphotericine
40_E9,Set2_Rep2_AMPB,0.5,1.1476999521255493,amphotericine
40_E11,Set2_Rep2_AMPB,0.5,0.9035999774932861,amphotericine
fRS585,Set2_Rep2_AMPB,0.5,1.055899977684021,amphotericine
Blank,Set2_Rep2_AMPB,0.5,0.05790000036358833,amphotericine
40_D2,Set2_Rep1_AMPB,0.5,0.6524999737739563,amphotericine
40_D4,Set2_Rep1_AMPB,0.5,1.0152000188827515,amphotericine
40_D8,Set2_Rep1_AMPB,0.5,0.9521999955177307,amphotericine
40_E7,Set2_Rep1_AMPB,0.5,0.9787999987602234,amphotericine
40_E9,Set2_Rep1_AMPB,0.5,1.149999976158142,amphotericine
40_E11,Set2_Rep1_AMPB,0.5,1.003600001335144,amphotericine
fRS585,Set2_Rep1_AMPB,0.5,1.0916999578475952,amphotericine
Blank,Set2_Rep1_AMPB,0.5,0.05810000002384186,amphotericine
40_B2,Set1_Rep3_AMPB,0.5,1.027400016784668,amphotericine
40_B6,Set1_Rep3_AMPB,0.5,0.6712999939918518,amphotericine
40_B8,Set1_Rep3_AMPB,0.5,1.143399953842163,amphotericine
40_C5,Set1_Rep3_AMPB,0.5,1.1990000009536743,amphotericine
40_C7,Set1_Rep3_AMPB,0.5,0.9067999720573425,amphotericine
40_C9,Set1_Rep3_AMPB,0.5,1.1796000003814697,amphotericine
fRS585,Set1_Rep3_AMPB,0.5,1.0925999879837036,amphotericine
Blank,Set1_Rep3_AMPB,0.5,0.05909999832510948,amphotericine
40_B2,Set1_Rep2_AMPB,0.5,1.113700032234192,amphotericine
40_B6,Set1_Rep2_AMPB,0.5,0.626800000667572,amphotericine
40_B8,Set1_Rep2_AMPB,0.5,1.2379000186920166,amphotericine
40_C5,Set1_Rep2_AMPB,0.5,1.236299991607666,amphotericine
40_C7,Set1_Rep2_AMPB,0.5,0.5879999995231628,amphotericine
40_C9,Set1_Rep2_AMPB,0.5,0.8801000118255615,amphotericine
fRS585,Set1_Rep2_AMPB,0.5,0.87220001220703125,amphotericine
Blank,Set1_Rep2_AMPB,0.5,0.057999998331069946,amphotericine
40_B2,Set1_Rep1_AMPB,0.5,1.1440999507904053,amphotericine
40_B6,Set1_Rep1_AMPB,0.5,0.6588000059127808,amphotericine
40_B8,Set1_Rep1_AMPB,0.5,1.2209999561309814,amphotericine
40_C5,Set1_Rep1_AMPB,0.5,1.1984000205993652,amphotericine
40_C7,Set1_Rep1_AMPB,0.5,0.8467000126838684,amphotericine
40_C9,Set1_Rep1_AMPB,0.5,0.9717000126838684,amphotericine
fRS585,Set1_Rep1_AMPB,0.5,1.1263999938964844,amphotericine
Blank,Set1_Rep1_AMPB,0.5,0.05779999867081642,amphotericine
40_D2,Set2_Rep3_CASP,0.25,0.057999998331069946,caspofungin
40_D4,Set2_Rep3_CASP,0.25,0.058800000697374344,caspofungin
40_D8,Set2_Rep3_CASP,0.25,0.05860000103712082,caspofungin
40_E7,Set2_Rep3_CASP,0.25,0.058800000697374344,caspofungin
40_E9,Set2_Rep3_CASP,0.25,0.057999998331069946,caspofungin
40_E11,Set2_Rep3_CASP,0.25,0.05939999967813492,caspofungin
fRS585,Set2_Rep3_CASP,0.25,0.05909999832510948,caspofungin
Blank,Set2_Rep3_CASP,0.25,0.058400001376867294,caspofungin
40_D2,Set2_Rep2_CASP,0.25,0.058800000697374344,caspofungin
40_D4,Set2_Rep2_CASP,0.25,0.05920000001788139,caspofungin
40_D8,Set2_Rep2_CASP,0.25,0.05849999934434891,caspofungin
40_E7,Set2_Rep2_CASP,0.25,0.05869999900460243,caspofungin
40_E9,Set2_Rep2_CASP,0.25,0.058400001376867294,caspofungin
40_E11,Set2_Rep2_CASP,0.25,0.05959999933838844,caspofungin
fRS585,Set2_Rep2_CASP,0.25,0.05889999866485596,caspofungin
Blank,Set2_Rep2_CASP,0.25,0.05829999968409538,caspofungin
40_D2,Set2_Rep1_CASP,0.25,0.059300001710653305,caspofungin
40_D4,Set2_Rep1_CASP,0.25,0.05860000103712082,caspofungin
40_D8,Set2_Rep1_CASP,0.25,0.05810000002384186,caspofungin
40_E7,Set2_Rep1_CASP,0.25,0.05849999934434891,caspofungin
40_E9,Set2_Rep1_CASP,0.25,0.05829999968409538,caspofungin
40_E11,Set2_Rep1_CASP,0.25,0.05849999934434891,caspofungin
fRS585,Set2_Rep1_CASP,0.25,0.05909999832510948,caspofungin
Blank,Set2_Rep1_CASP,0.25,0.05770000070333481,caspofungin
40_B2,Set1_Rep3_CASP,0.25,0.05820000171661377,caspofungin
40_B6,Set1_Rep3_CASP,0.25,0.05889999866485596,caspofungin
40_B8,Set1_Rep3_CASP,0.25,0.059300001710653305,caspofungin
40_C5,Set1_Rep3_CASP,0.25,0.058800000697374344,caspofungin
40_C7,Set1_Rep3_CASP,0.25,0.05889999866485596,caspofungin
40_C9,Set1_Rep3_CASP,0.25,0.05869999900460243,caspofungin
fRS585,Set1_Rep3_CASP,0.25,0.058800000697374344,caspofungin
Blank,Set1_Rep3_CASP,0.25,0.05700000002980232,caspofungin
40_B2,Set1_Rep2_CASP,0.25,0.05900000035762787,caspofungin
40_B6,Set1_Rep2_CASP,0.25,0.05860000103712082,caspofungin
40_B8,Set1_Rep2_CASP,0.25,0.05810000002384186,caspofungin
40_C5,Set1_Rep2_CASP,0.25,0.058800000697374344,caspofungin
40_C7,Set1_Rep2_CASP,0.25,0.05829999968409538,caspofungin
40_C9,Set1_Rep2_CASP,0.25,0.05860000103712082,caspofungin
fRS585,Set1_Rep2_CASP,0.25,0.05849999934434891,caspofungin
Blank,Set1_Rep2_CASP,0.25,0.057500001043081284,caspofungin
40_B2,Set1_Rep1_CASP,0.25,0.05730000138282776,caspofungin
40_B6,Set1_Rep1_CASP,0.25,0.05860000103712082,caspofungin
40_B8,Set1_Rep1_CASP,0.25,0.05939999967813492,caspofungin
40_C5,Set1_Rep1_CASP,0.25,0.05869999900460243,caspofungin
40_C7,Set1_Rep1_CASP,0.25,0.05889999866485596,caspofungin
40_C9,Set1_Rep1_CASP,0.25,0.058400001376867294,caspofungin
fRS585,Set1_Rep1_CASP,0.25,0.058800000697374344,caspofungin
Blank,Set1_Rep1_CASP,0.25,0.0568000003695488,caspofungin
40_F2,Set3_Rep3_CASP,0.25,0.05889999866485596,caspofungin
40_F4,Set3_Rep3_CASP,0.25,0.05889999866485596,caspofungin
40_F6,Set3_Rep3_CASP,0.25,0.058800000697374344,caspofungin
40_G5,Set3_Rep3_CASP,0.25,0.05889999866485596,caspofungin
40_G9,Set3_Rep3_CASP,0.25,0.05869999900460243,caspofungin
40_G11,Set3_Rep3_CASP,0.25,0.059300001710653305,caspofungin
fRS585,Set3_Rep3_CASP,0.25,0.05900000035762787,caspofungin
Blank,Set3_Rep3_CASP,0.25,0.05779999867081642,caspofungin
40_F2,Set3_Rep2_CASP,0.25,0.05820000171661377,caspofungin
40_F4,Set3_Rep2_CASP,0.25,0.05909999832510948,caspofungin
40_F6,Set3_Rep2_CASP,0.25,0.05889999866485596,caspofungin
40_G5,Set3_Rep2_CASP,0.25,0.05939999967813492,caspofungin
40_G9,Set3_Rep2_CASP,0.25,0.05920000001788139,caspofungin
40_G11,Set3_Rep2_CASP,0.25,0.05939999967813492,caspofungin
fRS585,Set3_Rep2_CASP,0.25,0.05909999832510948,caspofungin
Blank,Set3_Rep2_CASP,0.25,0.05770000070333481,caspofungin
40_F2,Set3_Rep1_CASP,0.25,0.05810000002384186,caspofungin
40_F4,Set3_Rep1_CASP,0.25,0.05889999866485596,caspofungin
40_F6,Set3_Rep1_CASP,0.25,0.05829999968409538,caspofungin
40_G5,Set3_Rep1_CASP,0.25,0.057999998331069946,caspofungin
40_G9,Set3_Rep1_CASP,0.25,0.05869999900460243,caspofungin
40_G11,Set3_Rep1_CASP,0.25,0.057500001043081284,caspofungin
fRS585,Set3_Rep1_CASP,0.25,0.05889999866485596,caspofungin
Blank,Set3_Rep1_CASP,0.25,0.05730000138282776,caspofungin
40_F2,Set3_Rep3_AMPB,0.25,0.9562000036239624,amphotericine
40_F4,Set3_Rep3_AMPB,0.25,1.0377000570297241,amphotericine
40_F6,Set3_Rep3_AMPB,0.25,1.1002000570297241,amphotericine
40_G5,Set3_Rep3_AMPB,0.25,1.1691999435424805,amphotericine
40_G9,Set3_Rep3_AMPB,0.25,1.1655000448226929,amphotericine
40_G11,Set3_Rep3_AMPB,0.25,1.1377999782562256,amphotericine
fRS585,Set3_Rep3_AMPB,0.25,0.8623999953269958,amphotericine
Blank,Set3_Rep3_AMPB,0.25,0.05779999867081642,amphotericine
40_F2,Set3_Rep2_AMPB,0.25,0.9532999992370605,amphotericine
40_F4,Set3_Rep2_AMPB,0.25,1.1115000247955322,amphotericine
40_F6,Set3_Rep2_AMPB,0.25,0.866100013256073,amphotericine
40_G5,Set3_Rep2_AMPB,0.25,0.9077000021934509,amphotericine
40_G9,Set3_Rep2_AMPB,0.25,1.176900029182434,amphotericine
40_G11,Set3_Rep2_AMPB,0.25,1.1425000429153442,amphotericine
fRS585,Set3_Rep2_AMPB,0.25,1.11080002784729,amphotericine
Blank,Set3_Rep2_AMPB,0.25,0.05790000036358833,amphotericine
40_F2,Set3_Rep1_AMPB,0.25,0.9732999801635742,amphotericine
40_F4,Set3_Rep1_AMPB,0.25,1.2486000061035156,amphotericine
40_F6,Set3_Rep1_AMPB,0.25,1.2592999935150146,amphotericine
40_G5,Set3_Rep1_AMPB,0.25,0.8973000049591064,amphotericine
40_G9,Set3_Rep1_AMPB,0.25,1.1857999563217163,amphotericine
40_G11,Set3_Rep1_AMPB,0.25,1.132599949836731,amphotericine
fRS585,Set3_Rep1_AMPB,0.25,1.1223000288009644,amphotericine
Blank,Set3_Rep1_AMPB,0.25,0.0575999990105629,amphotericine
40_D2,Set2_Rep3_AMPB,0.25,0.8659999966621399,amphotericine
40_D4,Set2_Rep3_AMPB,0.25,0.910099983215332,amphotericine
40_D8,Set2_Rep3_AMPB,0.25,0.9656000137329102,amphotericine
40_E7,Set2_Rep3_AMPB,0.25,1.07260000705719,amphotericine
40_E9,Set2_Rep3_AMPB,0.25,1.0298000574111938,amphotericine
40_E11,Set2_Rep3_AMPB,0.25,1.0578999519348145,amphotericine
fRS585,Set2_Rep3_AMPB,0.25,0.8518999814987183,amphotericine
Blank,Set2_Rep3_AMPB,0.25,0.057999998331069946,amphotericine
40_D2,Set2_Rep2_AMPB,0.25,1.0119999647140503,amphotericine
40_D4,Set2_Rep2_AMPB,0.25,1.1455999612808228,amphotericine
40_D8,Set2_Rep2_AMPB,0.25,0.8080999851226807,amphotericine
40_E7,Set2_Rep2_AMPB,0.25,1.190000057220459,amphotericine
40_E9,Set2_Rep2_AMPB,0.25,1.0296000242233276,amphotericine
40_E11,Set2_Rep2_AMPB,0.25,1.1452000141143799,amphotericine
fRS585,Set2_Rep2_AMPB,0.25,0.7986000180244446,amphotericine
Blank,Set2_Rep2_AMPB,0.25,0.05770000070333481,amphotericine
40_D2,Set2_Rep1_AMPB,0.25,0.7914999723434448,amphotericine
40_D4,Set2_Rep1_AMPB,0.25,0.8996000289916992,amphotericine
40_D8,Set2_Rep1_AMPB,0.25,0.9413999915122986,amphotericine
40_E7,Set2_Rep1_AMPB,0.25,1.097599983215332,amphotericine
40_E9,Set2_Rep1_AMPB,0.25,0.9466000199317932,amphotericine
40_E11,Set2_Rep1_AMPB,0.25,0.9399999976158142,amphotericine
fRS585,Set2_Rep1_AMPB,0.25,1.169700026512146,amphotericine
Blank,Set2_Rep1_AMPB,0.25,0.05770000070333481,amphotericine
40_B2,Set1_Rep3_AMPB,0.25,1.1694999933242798,amphotericine
40_B6,Set1_Rep3_AMPB,0.25,0.7103000283241272,amphotericine
40_B8,Set1_Rep3_AMPB,0.25,1.1822999715805054,amphotericine
40_C5,Set1_Rep3_AMPB,0.25,1.2230000495910645,amphotericine
40_C7,Set1_Rep3_AMPB,0.25,1.0547000169754028,amphotericine
40_C9,Set1_Rep3_AMPB,0.25,1.0109000205993652,amphotericine
fRS585,Set1_Rep3_AMPB,0.25,0.8061000108718872,amphotericine
Blank,Set1_Rep3_AMPB,0.25,0.05770000070333481,amphotericine
40_B2,Set1_Rep2_AMPB,0.25,1.117300033569336,amphotericine
40_B6,Set1_Rep2_AMPB,0.25,0.9848999977111816,amphotericine
40_B8,Set1_Rep2_AMPB,0.25,1.2503000497817993,amphotericine
40_C5,Set1_Rep2_AMPB,0.25,1.2237000465393066,amphotericine
40_C7,Set1_Rep2_AMPB,0.25,0.7738999724388123,amphotericine
40_C9,Set1_Rep2_AMPB,0.25,0.8384000062942505,amphotericine
fRS585,Set1_Rep2_AMPB,0.25,0.6419000029563904,amphotericine
Blank,Set1_Rep2_AMPB,0.25,0.05719999969005585,amphotericine
40_B2,Set1_Rep1_AMPB,0.25,1.194200038909912,amphotericine
40_B6,Set1_Rep1_AMPB,0.25,0.9519000053405762,amphotericine
40_B8,Set1_Rep1_AMPB,0.25,1.195099949836731,amphotericine
40_C5,Set1_Rep1_AMPB,0.25,1.2719000577926636,amphotericine
40_C7,Set1_Rep1_AMPB,0.25,0.848800003528595,amphotericine
40_C9,Set1_Rep1_AMPB,0.25,1.0896999835968018,amphotericine
fRS585,Set1_Rep1_AMPB,0.25,1.101699948310852,amphotericine
Blank,Set1_Rep1_AMPB,0.25,0.057500001043081284,amphotericine
40_D2,Set2_Rep3_CASP,0.125,0.057100001722574234,caspofungin
40_D4,Set2_Rep3_CASP,0.125,0.0575999990105629,caspofungin
40_D8,Set2_Rep3_CASP,0.125,0.05939999967813492,caspofungin
40_E7,Set2_Rep3_CASP,0.125,0.05900000035762787,caspofungin
40_E9,Set2_Rep3_CASP,0.125,0.059300001710653305,caspofungin
40_E11,Set2_Rep3_CASP,0.125,0.05920000001788139,caspofungin
fRS585,Set2_Rep3_CASP,0.125,0.09099999815225601,caspofungin
Blank,Set2_Rep3_CASP,0.125,0.05959999933838844,caspofungin
40_D2,Set2_Rep2_CASP,0.125,0.05779999867081642,caspofungin
40_D4,Set2_Rep2_CASP,0.125,0.05779999867081642,caspofungin
40_D8,Set2_Rep2_CASP,0.125,0.059300001710653305,caspofungin
40_E7,Set2_Rep2_CASP,0.125,0.05889999866485596,caspofungin
40_E9,Set2_Rep2_CASP,0.125,0.05950000137090683,caspofungin
40_E11,Set2_Rep2_CASP,0.125,0.05939999967813492,caspofungin
fRS585,Set2_Rep2_CASP,0.125,0.05909999832510948,caspofungin
Blank,Set2_Rep2_CASP,0.125,0.05939999967813492,caspofungin
40_D2,Set2_Rep1_CASP,0.125,0.056699998676776886,caspofungin
40_D4,Set2_Rep1_CASP,0.125,0.05810000002384186,caspofungin
40_D8,Set2_Rep1_CASP,0.125,0.05900000035762787,caspofungin
40_E7,Set2_Rep1_CASP,0.125,0.05849999934434891,caspofungin
40_E9,Set2_Rep1_CASP,0.125,0.059300001710653305,caspofungin
40_E11,Set2_Rep1_CASP,0.125,0.05900000035762787,caspofungin
fRS585,Set2_Rep1_CASP,0.125,0.059700001031160355,caspofungin
Blank,Set2_Rep1_CASP,0.125,0.058800000697374344,caspofungin
40_B2,Set1_Rep3_CASP,0.125,0.057100001722574234,caspofungin
40_B6,Set1_Rep3_CASP,0.125,0.05739999935030937,caspofungin
40_B8,Set1_Rep3_CASP,0.125,0.05959999933838844,caspofungin
40_C5,Set1_Rep3_CASP,0.125,0.05909999832510948,caspofungin
40_C7,Set1_Rep3_CASP,0.125,0.05909999832510948,caspofungin
40_C9,Set1_Rep3_CASP,0.125,0.05939999967813492,caspofungin
fRS585,Set1_Rep3_CASP,0.125,0.058400001376867294,caspofungin
Blank,Set1_Rep3_CASP,0.125,0.05900000035762787,caspofungin
40_B2,Set1_Rep2_CASP,0.125,0.05730000138282776,caspofungin
40_B6,Set1_Rep2_CASP,0.125,0.057999998331069946,caspofungin
40_B8,Set1_Rep2_CASP,0.125,0.059300001710653305,caspofungin
40_C5,Set1_Rep2_CASP,0.125,0.05869999900460243,caspofungin
40_C7,Set1_Rep2_CASP,0.125,0.05869999900460243,caspofungin
40_C9,Set1_Rep2_CASP,0.125,0.058800000697374344,caspofungin
fRS585,Set1_Rep2_CASP,0.125,0.059300001710653305,caspofungin
Blank,Set1_Rep2_CASP,0.125,0.05869999900460243,caspofungin
40_B2,Set1_Rep1_CASP,0.125,0.05730000138282776,caspofungin
40_B6,Set1_Rep1_CASP,0.125,0.057100001722574234,caspofungin
40_B8,Set1_Rep1_CASP,0.125,0.05939999967813492,caspofungin
40_C5,Set1_Rep1_CASP,0.125,0.05920000001788139,caspofungin
40_C7,Set1_Rep1_CASP,0.125,0.05900000035762787,caspofungin
40_C9,Set1_Rep1_CASP,0.125,0.05849999934434891,caspofungin
fRS585,Set1_Rep1_CASP,0.125,0.05939999967813492,caspofungin
Blank,Set1_Rep1_CASP,0.125,0.05869999900460243,caspofungin
40_F2,Set3_Rep3_CASP,0.125,0.05719999969005585,caspofungin
40_F4,Set3_Rep3_CASP,0.125,0.05739999935030937,caspofungin
40_F6,Set3_Rep3_CASP,0.125,0.059700001031160355,caspofungin
40_G5,Set3_Rep3_CASP,0.125,0.05909999832510948,caspofungin
40_G9,Set3_Rep3_CASP,0.125,0.05979999899864197,caspofungin
40_G11,Set3_Rep3_CASP,0.125,0.05990000069141388,caspofungin
fRS585,Set3_Rep3_CASP,0.125,0.05990000069141388,caspofungin
Blank,Set3_Rep3_CASP,0.125,0.05920000001788139,caspofungin
40_F2,Set3_Rep2_CASP,0.125,0.0568000003695488,caspofungin
40_F4,Set3_Rep2_CASP,0.125,0.057999998331069946,caspofungin
40_F6,Set3_Rep2_CASP,0.125,0.05950000137090683,caspofungin
40_G5,Set3_Rep2_CASP,0.125,0.05900000035762787,caspofungin
40_G9,Set3_Rep2_CASP,0.125,0.05979999899864197,caspofungin
40_G11,Set3_Rep2_CASP,0.125,0.05959999933838844,caspofungin
fRS585,Set3_Rep2_CASP,0.125,0.05909999832510948,caspofungin
Blank,Set3_Rep2_CASP,0.125,0.05889999866485596,caspofungin
40_F2,Set3_Rep1_CASP,0.125,0.056299999356269836,caspofungin
40_F4,Set3_Rep1_CASP,0.125,0.05770000070333481,caspofungin
40_F6,Set3_Rep1_CASP,0.125,0.05920000001788139,caspofungin
40_G5,Set3_Rep1_CASP,0.125,0.05820000171661377,caspofungin
40_G9,Set3_Rep1_CASP,0.125,0.057500001043081284,caspofungin
40_G11,Set3_Rep1_CASP,0.125,0.05820000171661377,caspofungin
fRS585,Set3_Rep1_CASP,0.125,0.060100000351667404,caspofungin
Blank,Set3_Rep1_CASP,0.125,0.05829999968409538,caspofungin
40_F2,Set3_Rep3_AMPB,0.125,0.9695000052452087,amphotericine
40_F4,Set3_Rep3_AMPB,0.125,1.0335999727249146,amphotericine
40_F6,Set3_Rep3_AMPB,0.125,1.0529999732971191,amphotericine
40_G5,Set3_Rep3_AMPB,0.125,1.087399959564209,amphotericine
40_G9,Set3_Rep3_AMPB,0.125,1.0782999992370605,amphotericine
40_G11,Set3_Rep3_AMPB,0.125,1.2426999807357788,amphotericine
fRS585,Set3_Rep3_AMPB,0.125,0.9764000177383423,amphotericine
Blank,Set3_Rep3_AMPB,0.125,0.05920000001788139,amphotericine
40_F2,Set3_Rep2_AMPB,0.125,0.9088000059127808,amphotericine
40_F4,Set3_Rep2_AMPB,0.125,1.1965999603271484,amphotericine
40_F6,Set3_Rep2_AMPB,0.125,1.063099980354309,amphotericine
40_G5,Set3_Rep2_AMPB,0.125,1.0957000255584717,amphotericine
40_G9,Set3_Rep2_AMPB,0.125,1.1936999559402466,amphotericine
40_G11,Set3_Rep2_AMPB,0.125,0.9546999931335449,amphotericine
fRS585,Set3_Rep2_AMPB,0.125,1.097100019454956,amphotericine
Blank,Set3_Rep2_AMPB,0.125,0.05829999968409538,amphotericine
40_F2,Set3_Rep1_AMPB,0.125,0.9678000211715698,amphotericine
40_F4,Set3_Rep1_AMPB,0.125,1.2872999906539917,amphotericine
40_F6,Set3_Rep1_AMPB,0.125,1.1706000566482544,amphotericine
40_G5,Set3_Rep1_AMPB,0.125,1.0083999633789062,amphotericine
40_G9,Set3_Rep1_AMPB,0.125,1.1806999444961548,amphotericine
40_G11,Set3_Rep1_AMPB,0.125,0.9491000175476074,amphotericine
fRS585,Set3_Rep1_AMPB,0.125,1.1591999530792236,amphotericine
Blank,Set3_Rep1_AMPB,0.125,0.05810000002384186,amphotericine
40_D2,Set2_Rep3_AMPB,0.125,0.9717000126838684,amphotericine
40_D4,Set2_Rep3_AMPB,0.125,0.8069999814033508,amphotericine
40_D8,Set2_Rep3_AMPB,0.125,1.0888999700546265,amphotericine
