curve_id,IC50,b,d,converged,b_hit_upper,extrapolated,pseudo_r2,error_message,population,drug,month,evolution_history
35_F2_amphotericin_March,0.15031653677354745,6.155825802249758,0.855449146870382,TRUE,FALSE,FALSE,0.9838798948684702,NA,35_F2,amphotericin,March,35 evolved
35_F4_amphotericin_March,0.14984161763480383,5.981703918219706,0.8371582956108398,TRUE,FALSE,FALSE,0.9771248838797807,NA,35_F4,amphotericin,March,35 evolved
35_F6_amphotericin_March,0.1343920249118346,5.18071327536991,0.9181216945967957,TRUE,FALSE,FALSE,0.9852473127302537,NA,35_F6,amphotericin,March,35 evolved
35_G5_amphotericin_March,0.15126405255327513,5.356615007422153,0.9221996463721487,TRUE,FALSE,FALSE,0.9814627075667014,NA,35_G5,amphotericin,March,35 evolved
35_G9_amphotericin_March,0.1315030140446448,3.496159209820943,0.9257647241267124,TRUE,FALSE,FALSE,0.9779878737017369,NA,35_G9,amphotericin,March,35 evolved
35_G11_amphotericin_March,0.10397633399012679,2.577569924341823,0.8910644825097234,TRUE,FALSE,FALSE,0.9656798917841587,NA,35_G11,amphotericin,March,35 evolved
35_D2_amphotericin_March,0.3134421361916826,8.053354488034717,0.8203367392693308,TRUE,FALSE,FALSE,0.9863962202675851,NA,35_D2,amphotericin,March,35 evolved
35_D4_amphotericin_March,0.14430473007247138,4.631423305720161,0.6712357481926784,TRUE,FALSE,FALSE,0.9397704760026586,NA,35_D4,amphotericin,March,35 evolved
35_D8_amphotericin_March,0.27874410159728746,5.182921399447816,0.904356237897209,TRUE,FALSE,FALSE,0.9800450037911708,NA,35_D8,amphotericin,March,35 evolved
35_E7_amphotericin_March,0.2794931480338603,7.019017229840441,0.9619901383942586,TRUE,FALSE,FALSE,0.9819092226960884,NA,35_E7,amphotericin,March,35 evolved
35_E9_amphotericin_March,0.3052775997622364,7.221680880138308,0.9179323709900495,TRUE,FALSE,FALSE,0.984681289481901,NA,35_E9,amphotericin,March,35 evolved
35_E11_amphotericin_March,0.29114139240769693,7.578841523284608,0.8639603586457493,TRUE,FALSE,FALSE,0.9710780715869989,NA,35_E11,amphotericin,March,35 evolved
35_B2_amphotericin_March,0.30014939939939006,7.74621749471272,0.8298117150007855,TRUE,FALSE,FALSE,0.9805284071751255,NA,35_B2,amphotericin,March,35 evolved
35_B6_amphotericin_March,0.25843528412728056,26.559802472609178,0.8305133317241307,TRUE,FALSE,FALSE,0.952835552655246,NA,35_B6,amphotericin,March,35 evolved
35_B8_amphotericin_March,0.3204903927843022,8.819816086979445,0.8768170601164224,TRUE,FALSE,FALSE,0.9764321883473636,NA,35_B8,amphotericin,March,35 evolved
35_C5_amphotericin_March,0.2868639710295532,7.495834984537676,0.9067748267045798,TRUE,FALSE,FALSE,0.9679884878915422,NA,35_C5,amphotericin,March,35 evolved
35_C7_amphotericin_March,0.3396808532176834,7.366680662133247,0.8351253337217942,TRUE,FALSE,FALSE,0.9627414703943136,NA,35_C7,amphotericin,March,35 evolved
35_C9_amphotericin_March,0.3287132037342942,7.1408309856476055,0.8089115395695005,TRUE,FALSE,FALSE,0.9603742994538826,NA,35_C9,amphotericin,March,35 evolved
40_C9_caspofungin_March,0.016116863479710836,25.44640420954137,0.9088733274102784,TRUE,FALSE,FALSE,0.9833160627885993,NA,40_C9,caspofungin,March,40 evolved
40_E7_caspofungin_March,0.01906449146417096,14.723470500347062,0.9266452558520989,TRUE,FALSE,FALSE,0.9307236693428499,NA,40_E7,caspofungin,March,40 evolved
40_E11_caspofungin_March,0.01415740951744797,7.846512465868245,0.832762334990278,TRUE,FALSE,FALSE,0.9498466091310394,NA,40_E11,caspofungin,March,40 evolved
40_F6_caspofungin_March,0.014163259912509558,3.8605464984312214,0.8801608520763706,TRUE,FALSE,FALSE,0.9573181246184631,NA,40_F6,caspofungin,March,40 evolved
40_G9_caspofungin_March,0.024614486500489353,50,1.0841333429521638,TRUE,TRUE,FALSE,0.9759653178768908,NA,40_G9,caspofungin,March,40 evolved
40_G11_caspofungin_March,0.017002839403165475,25.75598865581553,0.9617333320937838,TRUE,FALSE,FALSE,0.9584310945550205,NA,40_G11,caspofungin,March,40 evolved
fRS585_caspofungin_March,0.014830950937341289,20.655215917905977,0.8294036248360145,TRUE,FALSE,FALSE,0.9146734022462856,NA,fRS585,caspofungin,March,fRS585
35_F2_caspofungin_March,0.016909587784315394,5.782592900955184,0.9139540154205621,TRUE,FALSE,FALSE,0.9735444380721434,NA,35_F2,caspofungin,March,35 evolved
35_F4_caspofungin_March,0.015247639992725041,5.296953973754955,0.9021149781885619,TRUE,FALSE,FALSE,0.9490274875437306,NA,35_F4,caspofungin,March,35 evolved
35_F6_caspofungin_March,0.01372506920228033,6.756059032550419,0.9251197213482064,TRUE,FALSE,FALSE,0.9736499431483857,NA,35_F6,caspofungin,March,35 evolved
35_G5_caspofungin_March,0.01527811372170501,26.77792142308401,0.8672533363098368,TRUE,FALSE,FALSE,0.9747110057633815,NA,35_G5,caspofungin,March,35 evolved
35_G9_caspofungin_March,0.01507301889927267,7.8786622078865065,0.8680114669069534,TRUE,FALSE,FALSE,0.9607242744235486,NA,35_G9,caspofungin,March,35 evolved
35_G11_caspofungin_March,0.014110728184961998,4.190951741509693,0.7796225095024863,TRUE,FALSE,FALSE,0.9109229127386504,NA,35_G11,caspofungin,March,35 evolved
35_D2_caspofungin_March,0.01273639809125387,4.441241955042543,0.8138343092662967,TRUE,FALSE,FALSE,0.9571649841497802,NA,35_D2,caspofungin,March,35 evolved
35_D4_caspofungin_March,0.035483275192444215,8.69632228313332,0.6107161014460097,TRUE,FALSE,FALSE,0.908777581151426,NA,35_D4,caspofungin,March,35 evolved
35_D8_caspofungin_March,0.011300116659743157,5.287488404218834,0.8252322277912266,TRUE,FALSE,FALSE,0.9639149105734055,NA,35_D8,caspofungin,March,35 evolved
35_E7_caspofungin_March,0.010437719799657375,4.301396751165056,0.7892299228300848,TRUE,FALSE,FALSE,0.9634285250812676,NA,35_E7,caspofungin,March,35 evolved
35_E9_caspofungin_March,0.012741337059400398,5.9855541040849944,0.8273596939195335,TRUE,FALSE,FALSE,0.9532603020684199,NA,35_E9,caspofungin,March,35 evolved
35_E11_caspofungin_March,0.01459795784131052,22.530049771845484,0.7989001209984997,TRUE,FALSE,FALSE,0.9221098553974247,NA,35_E11,caspofungin,March,35 evolved
35_B2_caspofungin_March,0.016763198221546736,4.046502431531393,0.8622158514749975,TRUE,FALSE,FALSE,0.9574372892964361,NA,35_B2,caspofungin,March,35 evolved
35_B6_caspofungin_March,0.011218702520558847,4.09947275121667,0.835369988522174,TRUE,FALSE,FALSE,0.9684257889754686,NA,35_B6,caspofungin,March,35 evolved
35_B8_caspofungin_March,0.013593753261004303,3.1660841411905185,0.8262330394590003,TRUE,FALSE,FALSE,0.9483240422536291,NA,35_B8,caspofungin,March,35 evolved
35_C5_caspofungin_March,0.014204433999953707,4.69936096607529,0.9314411300320256,TRUE,FALSE,FALSE,0.9679195005408348,NA,35_C5,caspofungin,March,35 evolved
35_C7_caspofungin_March,0.015508033312499921,23.51453537671312,0.8777533479293367,TRUE,FALSE,FALSE,0.9801565794298256,NA,35_C7,caspofungin,March,35 evolved
35_C9_caspofungin_March,0.01474429404776784,5.589326499666271,0.9123759305085833,TRUE,FALSE,FALSE,0.9402250909764763,NA,35_C9,caspofungin,March,35 evolved
40_C9_fluconazole_March,32.86744183081647,1.4728096992466644,0.9433474050003958,TRUE,FALSE,FALSE,0.886514960278819,NA,40_C9,fluconazole,March,40 evolved
40_E7_fluconazole_March,24.224167078791837,1.2038711865985825,0.8388221929398556,TRUE,FALSE,FALSE,0.8866930983324636,NA,40_E7,fluconazole,March,40 evolved
40_E11_fluconazole_March,22.046650039862417,1.8522657106197455,0.88339412325119,TRUE,FALSE,FALSE,0.9314005899639655,NA,40_E11,fluconazole,March,40 evolved
