block,temp,time,t_600,well,od600,strain
Block2,35C,09:43:01,35,F8,1.533,WT_CASP_1
Block2,35C,09:58:01,35,F8,1.72,WT_CASP_1
Block2,35C,10:13:01,35,F8,1.38,WT_CASP_1
Block2,35C,10:28:01,35,F8,1.365,WT_CASP_1
Block2,35C,10:43:01,35,F8,1.198,WT_CASP_1
Block2,35C,10:58:01,35,F8,1.262,WT_CASP_1
Block2,35C,11:13:01,35.1,F8,1.262,WT_CASP_1
Block2,35C,11:28:01,35,F8,1.262,WT_CASP_1
Block2,35C,11:43:01,35,F8,1.267,WT_CASP_1
Block2,35C,11:58:01,35,F8,1.328,WT_CASP_1
Block2,35C,12:13:01,35,F8,1.784,WT_CASP_1
Block2,35C,12:28:01,35,F8,1.369,WT_CASP_1
Block2,35C,12:43:01,35,F8,1.484,WT_CASP_1
Block2,35C,12:58:01,34.9,F8,1.325,WT_CASP_1
Block2,35C,13:13:01,35,F8,1.336,WT_CASP_1
Block2,35C,13:28:01,35,F8,1.354,WT_CASP_1
Block2,35C,13:43:01,35,F8,1.382,WT_CASP_1
Block2,35C,13:58:01,35,F8,1.332,WT_CASP_1
Block2,35C,14:13:01,35,F8,1.335,WT_CASP_1
Block2,35C,14:28:01,35,F8,1.339,WT_CASP_1
Block2,35C,14:43:01,35,F8,1.345,WT_CASP_1
Block2,35C,14:58:01,35,F8,1.352,WT_CASP_1
Block2,35C,15:13:01,35,F8,1.36,WT_CASP_1
Block2,35C,15:28:01,35,F8,1.373,WT_CASP_1
Block2,35C,15:43:01,35,F8,1.522,WT_CASP_1
Block2,35C,15:58:01,35,F8,1.336,WT_CASP_1
Block2,35C,16:13:01,35,F8,1.341,WT_CASP_1
Block2,35C,16:28:01,35,F8,1.339,WT_CASP_1
Block2,35C,16:43:01,35,F8,1.34,WT_CASP_1
Block2,35C,16:58:01,35,F8,1.338,WT_CASP_1
Block2,35C,17:13:01,35,F8,1.338,WT_CASP_1
Block2,35C,17:28:01,35,F8,1.337,WT_CASP_1
Block2,35C,17:43:01,35,F8,1.336,WT_CASP_1
Block2,35C,17:58:01,35,F8,1.335,WT_CASP_1
Block2,35C,18:13:01,35.1,F8,1.334,WT_CASP_1
Block2,35C,18:28:01,35,F8,1.332,WT_CASP_1
Block2,35C,18:43:01,35,F8,1.331,WT_CASP_1
Block2,35C,18:58:01,35,F8,1.329,WT_CASP_1
Block2,35C,19:13:01,35,F8,1.33,WT_CASP_1
Block2,35C,19:28:01,35,F8,1.328,WT_CASP_1
Block2,35C,19:43:01,35,F8,1.329,WT_CASP_1
Block2,35C,19:58:01,35,F8,1.327,WT_CASP_1
Block2,35C,20:13:01,35,F8,1.324,WT_CASP_1
Block2,35C,20:28:01,35,F8,1.322,WT_CASP_1
Block2,35C,20:43:01,35,F8,1.407,WT_CASP_1
Block2,35C,20:58:01,35,F8,1.331,WT_CASP_1
Block2,35C,21:13:01,35,F8,1.331,WT_CASP_1
Block2,35C,21:28:01,35.1,F8,1.331,WT_CASP_1
Block2,35C,21:43:01,35,F8,1.328,WT_CASP_1
Block2,35C,21:58:01,34.9,F8,1.327,WT_CASP_1
Block2,35C,22:13:01,35,F8,1.326,WT_CASP_1
Block2,35C,22:28:01,35,F8,1.326,WT_CASP_1
Block2,35C,22:43:01,35.1,F8,1.334,WT_CASP_1
Block2,35C,22:58:01,34.9,F8,1.335,WT_CASP_1
Block2,35C,23:13:01,35,F8,1.334,WT_CASP_1
Block2,35C,23:28:01,35,F8,1.334,WT_CASP_1
Block2,35C,23:43:01,35,F8,1.334,WT_CASP_1
Block2,35C,23:58:01,35,F8,1.351,WT_CASP_1
Block2,42C,00:28:01,42,F8,0.081,WT_CASP_1
Block2,42C,00:43:01,42,F8,0.082,WT_CASP_1
Block2,42C,00:58:01,42,F8,0.083,WT_CASP_1
Block2,42C,01:13:01,42,F8,0.083,WT_CASP_1
Block2,42C,01:28:01,42.1,F8,0.084,WT_CASP_1
Block2,42C,01:43:01,42,F8,0.085,WT_CASP_1
Block2,42C,01:58:01,42.1,F8,0.086,WT_CASP_1
Block2,42C,02:13:01,42,F8,0.087,WT_CASP_1
Block2,42C,02:28:01,42,F8,0.088,WT_CASP_1
Block2,42C,02:43:01,42,F8,0.089,WT_CASP_1
Block2,42C,02:58:01,42,F8,0.09,WT_CASP_1
Block2,42C,03:13:01,42,F8,0.092,WT_CASP_1
Block2,42C,03:28:01,41.9,F8,0.093,WT_CASP_1
Block2,42C,03:43:01,42.1,F8,0.095,WT_CASP_1
Block2,42C,03:58:01,41.9,F8,0.096,WT_CASP_1
Block2,42C,04:13:01,42,F8,0.098,WT_CASP_1
Block2,42C,04:28:01,42,F8,0.1,WT_CASP_1
Block2,42C,04:43:01,42,F8,0.101,WT_CASP_1
Block2,42C,04:58:01,42,F8,0.103,WT_CASP_1
Block2,42C,05:13:01,42,F8,0.106,WT_CASP_1
Block2,42C,05:28:01,42,F8,0.107,WT_CASP_1
Block2,42C,05:43:01,41.9,F8,0.11,WT_CASP_1
Block2,42C,05:58:01,42.1,F8,0.112,WT_CASP_1
Block2,42C,06:13:01,41.9,F8,0.114,WT_CASP_1
Block2,42C,06:28:01,41.9,F8,0.116,WT_CASP_1
Block2,42C,06:43:01,42,F8,0.119,WT_CASP_1
Block2,42C,06:58:01,41.9,F8,0.121,WT_CASP_1
Block2,42C,07:13:01,42,F8,0.122,WT_CASP_1
Block2,42C,07:28:01,42,F8,0.124,WT_CASP_1
Block2,42C,07:43:01,42,F8,0.127,WT_CASP_1
Block2,42C,07:58:01,42,F8,0.129,WT_CASP_1
Block2,42C,08:13:01,42,F8,0.13,WT_CASP_1
Block2,42C,08:28:01,41.9,F8,0.132,WT_CASP_1
Block2,42C,08:43:01,42,F8,0.133,WT_CASP_1
Block2,42C,08:58:01,42,F8,0.134,WT_CASP_1
Block2,42C,09:13:01,42,F8,0.136,WT_CASP_1
Block2,42C,09:28:01,42,F8,0.137,WT_CASP_1
Block2,42C,09:43:01,42.1,F8,0.137,WT_CASP_1
Block2,42C,09:58:01,42,F8,0.138,WT_CASP_1
Block2,42C,10:13:01,42,F8,0.139,WT_CASP_1
Block2,42C,10:28:01,41.9,F8,0.139,WT_CASP_1
Block2,42C,10:43:01,42,F8,0.139,WT_CASP_1
Block2,42C,10:58:01,42,F8,0.14,WT_CASP_1
Block2,42C,11:13:01,42.1,F8,0.14,WT_CASP_1
Block2,42C,11:28:01,42,F8,0.14,WT_CASP_1
Block2,42C,11:43:01,42,F8,0.139,WT_CASP_1
Block2,42C,11:58:01,42.1,F8,0.139,WT_CASP_1
Block2,42C,12:13:01,42,F8,0.139,WT_CASP_1
Block2,42C,12:28:01,42,F8,0.139,WT_CASP_1
Block2,42C,12:43:01,42,F8,0.138,WT_CASP_1
Block2,42C,12:58:01,42,F8,0.138,WT_CASP_1
Block2,42C,13:13:01,42.1,F8,0.138,WT_CASP_1
Block2,42C,13:28:01,42,F8,0.137,WT_CASP_1
Block2,42C,13:43:01,42,F8,0.137,WT_CASP_1
Block2,42C,13:58:01,42,F8,0.136,WT_CASP_1
Block2,42C,14:13:01,42,F8,0.136,WT_CASP_1
Block2,42C,14:28:01,42,F8,0.136,WT_CASP_1
Block2,42C,14:43:01,42,F8,0.135,WT_CASP_1
Block2,42C,14:58:01,42,F8,0.135,WT_CASP_1
Block2,42C,15:13:01,42,F8,0.135,WT_CASP_1
Block2,42C,15:28:01,42,F8,0.134,WT_CASP_1
Block2,42C,15:43:01,42,F8,0.134,WT_CASP_1
Block2,42C,15:58:01,42.1,F8,0.133,WT_CASP_1
Block2,42C,16:13:01,42,F8,0.133,WT_CASP_1
Block2,42C,16:28:01,41.9,F8,0.133,WT_CASP_1
Block2,42C,16:43:01,42,F8,0.132,WT_CASP_1
Block2,42C,16:58:01,42,F8,0.132,WT_CASP_1
Block2,42C,17:13:01,42,F8,0.132,WT_CASP_1
Block2,42C,17:28:01,42.1,F8,0.131,WT_CASP_1
Block2,42C,17:43:01,41.9,F8,0.131,WT_CASP_1
Block2,42C,17:58:01,42,F8,0.13,WT_CASP_1
Block2,42C,18:13:01,41.9,F8,0.131,WT_CASP_1
Block2,42C,18:28:01,42,F8,0.13,WT_CASP_1
Block2,42C,18:43:01,42,F8,0.13,WT_CASP_1
Block2,42C,18:58:01,42,F8,0.13,WT_CASP_1
Block2,42C,19:13:01,42,F8,0.129,WT_CASP_1
Block2,42C,19:28:01,41.9,F8,0.129,WT_CASP_1
Block2,42C,19:43:01,42,F8,0.129,WT_CASP_1
Block2,42C,19:58:01,42,F8,0.128,WT_CASP_1
Block2,42C,20:13:01,42,F8,0.128,WT_CASP_1
Block2,42C,20:28:01,42,F8,0.128,WT_CASP_1
Block2,42C,20:43:01,41.9,F8,0.128,WT_CASP_1
Block2,42C,20:58:01,42,F8,0.127,WT_CASP_1
Block2,42C,21:13:01,42,F8,0.127,WT_CASP_1
Block2,42C,21:28:01,42,F8,0.127,WT_CASP_1
Block2,42C,21:43:01,42,F8,0.126,WT_CASP_1
Block2,42C,21:58:01,42,F8,0.126,WT_CASP_1
Block2,42C,22:13:01,42,F8,0.126,WT_CASP_1
Block2,42C,22:28:01,42,F8,0.126,WT_CASP_1
Block2,42C,22:43:01,42,F8,0.125,WT_CASP_1
Block2,42C,22:58:01,42,F8,0.125,WT_CASP_1
Block2,42C,23:13:01,42,F8,0.125,WT_CASP_1
Block2,42C,23:28:01,42.1,F8,0.125,WT_CASP_1
Block2,42C,23:43:01,42,F8,0.125,WT_CASP_1
Block2,42C,23:58:01,42,F8,0.124,WT_CASP_1
Block3,35C,00:28:01,35,F8,0.077,WT_CASP_1
Block3,35C,00:43:01,35,F8,0.078,WT_CASP_1
Block3,35C,00:58:01,35,F8,0.078,WT_CASP_1
Block3,35C,01:13:01,35,F8,0.079,WT_CASP_1
Block3,35C,01:28:01,35,F8,0.081,WT_CASP_1
Block3,35C,01:43:01,35,F8,0.082,WT_CASP_1
Block3,35C,01:58:01,35,F8,0.084,WT_CASP_1
Block3,35C,02:13:01,35,F8,0.086,WT_CASP_1
Block3,35C,02:28:01,35,F8,0.089,WT_CASP_1
Block3,35C,02:43:01,35,F8,0.092,WT_CASP_1
Block3,35C,02:58:01,35,F8,0.097,WT_CASP_1
Block3,35C,03:13:01,35,F8,0.101,WT_CASP_1
Block3,35C,03:28:01,35,F8,0.107,WT_CASP_1
Block3,35C,03:43:01,35,F8,0.114,WT_CASP_1
Block3,35C,03:58:01,35,F8,0.122,WT_CASP_1
Block3,35C,04:13:01,35,F8,0.132,WT_CASP_1
Block3,35C,04:28:01,35.1,F8,0.143,WT_CASP_1
Block3,35C,04:43:01,35,F8,0.157,WT_CASP_1
Block3,35C,04:58:01,35,F8,0.173,WT_CASP_1
Block3,35C,05:13:01,35,F8,0.193,WT_CASP_1
Block3,35C,05:28:01,35.1,F8,0.216,WT_CASP_1
Block3,35C,05:43:01,35,F8,0.243,WT_CASP_1
Block3,35C,05:58:01,35,F8,0.274,WT_CASP_1
Block3,35C,06:13:01,35,F8,0.311,WT_CASP_1
Block3,35C,06:28:01,35,F8,0.353,WT_CASP_1
Block3,35C,06:43:01,35,F8,0.401,WT_CASP_1
Block3,35C,06:58:01,35,F8,0.454,WT_CASP_1
Block3,35C,07:13:01,34.9,F8,0.515,WT_CASP_1
Block3,35C,07:28:01,35,F8,0.577,WT_CASP_1
Block3,35C,07:43:01,35,F8,0.647,WT_CASP_1
Block3,35C,07:58:01,35,F8,0.716,WT_CASP_1
Block3,35C,08:13:01,35,F8,0.785,WT_CASP_1
Block3,35C,08:28:01,35,F8,0.853,WT_CASP_1
Block3,35C,08:43:01,35,F8,0.91,WT_CASP_1
Block3,35C,08:58:01,35.1,F8,0.97,WT_CASP_1
Block3,35C,09:13:01,35,F8,1.019,WT_CASP_1
Block3,35C,09:28:01,35,F8,1.058,WT_CASP_1
Block3,35C,09:43:01,35,F8,1.093,WT_CASP_1
Block3,35C,09:58:01,35,F8,1.137,WT_CASP_1
Block3,35C,10:13:01,35,F8,1.168,WT_CASP_1
Block3,35C,10:28:01,35,F8,1.199,WT_CASP_1
Block3,35C,10:43:01,35,F8,1.224,WT_CASP_1
Block3,35C,10:58:01,35,F8,1.246,WT_CASP_1
Block3,35C,11:13:01,35,F8,1.271,WT_CASP_1
Block3,35C,11:28:01,35,F8,1.298,WT_CASP_1
Block3,35C,11:43:01,35,F8,1.316,WT_CASP_1
Block3,35C,11:58:01,35,F8,1.339,WT_CASP_1
Block3,35C,12:13:01,35,F8,1.359,WT_CASP_1
Block3,35C,12:28:01,35,F8,1.379,WT_CASP_1
Block3,35C,12:43:01,35.1,F8,1.393,WT_CASP_1
Block3,35C,12:58:01,35,F8,1.403,WT_CASP_1
Block3,35C,13:13:01,35,F8,1.408,WT_CASP_1
Block3,35C,13:28:01,35,F8,1.414,WT_CASP_1
Block3,35C,13:43:01,35,F8,1.417,WT_CASP_1
Block3,35C,13:58:01,35,F8,1.42,WT_CASP_1
Block3,35C,14:13:01,35,F8,1.42,WT_CASP_1
Block3,35C,14:28:01,35,F8,1.421,WT_CASP_1
Block3,35C,14:43:01,35,F8,1.424,WT_CASP_1
Block3,35C,14:58:01,35,F8,1.42,WT_CASP_1
Block3,35C,15:13:01,35,F8,1.425,WT_CASP_1
Block3,35C,15:28:01,35,F8,1.423,WT_CASP_1
Block3,35C,15:43:01,35,F8,1.423,WT_CASP_1
Block3,35C,15:58:01,35,F8,1.422,WT_CASP_1
Block3,35C,16:13:01,35,F8,1.423,WT_CASP_1
Block3,35C,16:28:01,35,F8,1.423,WT_CASP_1
Block3,35C,16:43:01,35.1,F8,1.423,WT_CASP_1
Block3,35C,16:58:01,35,F8,1.421,WT_CASP_1
Block3,35C,17:13:01,35,F8,1.424,WT_CASP_1
Block3,35C,17:28:01,35,F8,1.422,WT_CASP_1
Block3,35C,17:43:01,35,F8,1.42,WT_CASP_1
Block3,35C,17:58:01,35,F8,1.422,WT_CASP_1
Block3,35C,18:13:01,35,F8,1.42,WT_CASP_1
Block3,35C,18:28:01,35,F8,1.42,WT_CASP_1
Block3,35C,18:43:01,35,F8,1.421,WT_CASP_1
Block3,35C,18:58:01,35,F8,1.42,WT_CASP_1
Block3,35C,19:13:01,35,F8,1.419,WT_CASP_1
Block3,35C,19:28:01,35,F8,1.417,WT_CASP_1
Block3,35C,19:43:01,35,F8,1.419,WT_CASP_1
Block3,35C,19:58:01,35,F8,1.418,WT_CASP_1
Block3,35C,20:13:01,35,F8,1.419,WT_CASP_1
Block3,35C,20:28:01,35,F8,1.417,WT_CASP_1
Block3,35C,20:43:01,35,F8,1.416,WT_CASP_1
Block3,35C,20:58:01,35,F8,1.418,WT_CASP_1
Block3,35C,21:13:01,35,F8,1.42,WT_CASP_1
Block3,35C,21:28:01,35,F8,1.417,WT_CASP_1
Block3,35C,21:43:01,35,F8,1.416,WT_CASP_1
Block3,35C,21:58:01,35,F8,1.416,WT_CASP_1
Block3,35C,22:13:01,35,F8,1.417,WT_CASP_1
Block3,35C,22:28:01,35,F8,1.416,WT_CASP_1
Block3,35C,22:43:01,35,F8,1.416,WT_CASP_1
Block3,35C,22:58:01,35,F8,1.415,WT_CASP_1
Block3,35C,23:13:01,35,F8,1.416,WT_CASP_1
Block3,35C,23:28:01,34.9,F8,1.416,WT_CASP_1
Block3,35C,23:43:01,35,F8,1.416,WT_CASP_1
Block3,35C,23:58:01,35,F8,1.417,WT_CASP_1
Block3,42C,00:28:01,42,F8,0.084,WT_CASP_1
Block3,42C,00:43:01,42,F8,0.086,WT_CASP_1
Block3,42C,00:58:01,42,F8,0.086,WT_CASP_1
Block3,42C,01:13:01,42.1,F8,0.087,WT_CASP_1
Block3,42C,01:28:01,42.1,F8,0.088,WT_CASP_1
Block3,42C,01:43:01,41.9,F8,0.088,WT_CASP_1
Block3,42C,01:58:01,41.9,F8,0.089,WT_CASP_1
Block3,42C,02:13:01,41.9,F8,0.09,WT_CASP_1
Block3,42C,02:28:01,42,F8,0.09,WT_CASP_1
Block3,42C,02:43:01,42,F8,0.092,WT_CASP_1
Block3,42C,02:58:01,42,F8,0.093,WT_CASP_1
Block3,42C,03:13:01,42,F8,0.094,WT_CASP_1
Block3,42C,03:28:01,41.9,F8,0.095,WT_CASP_1
Block3,42C,03:43:01,42,F8,0.097,WT_CASP_1
Block3,42C,03:58:01,42.1,F8,0.099,WT_CASP_1
Block3,42C,04:13:01,42,F8,0.1,WT_CASP_1
Block3,42C,04:28:01,41.9,F8,0.102,WT_CASP_1
Block3,42C,04:43:01,42,F8,0.104,WT_CASP_1
Block3,42C,04:58:01,42,F8,0.106,WT_CASP_1
Block3,42C,05:13:01,42,F8,0.108,WT_CASP_1
Block3,42C,05:28:01,42,F8,0.11,WT_CASP_1
Block3,42C,05:43:01,42,F8,0.113,WT_CASP_1
Block3,42C,05:58:01,41.9,F8,0.116,WT_CASP_1
Block3,42C,06:13:01,42,F8,0.117,WT_CASP_1
Block3,42C,06:28:01,41.9,F8,0.12,WT_CASP_1
Block3,42C,06:43:01,42,F8,0.123,WT_CASP_1
Block3,42C,06:58:01,42,F8,0.126,WT_CASP_1
Block3,42C,07:13:01,42,F8,0.128,WT_CASP_1
Block3,42C,07:28:01,42,F8,0.132,WT_CASP_1
Block3,42C,07:43:01,42,F8,0.135,WT_CASP_1
Block3,42C,07:58:01,42,F8,0.138,WT_CASP_1
Block3,42C,08:13:01,42,F8,0.141,WT_CASP_1
Block3,42C,08:28:01,42,F8,0.144,WT_CASP_1
Block3,42C,08:43:01,42,F8,0.147,WT_CASP_1
Block3,42C,08:58:01,42,F8,0.15,WT_CASP_1
Block3,42C,09:13:01,42,F8,0.152,WT_CASP_1
Block3,42C,09:28:01,42,F8,0.155,WT_CASP_1
Block3,42C,09:43:01,42,F8,0.157,WT_CASP_1
Block3,42C,09:58:01,42,F8,0.159,WT_CASP_1
Block3,42C,10:13:01,42,F8,0.162,WT_CASP_1
Block3,42C,10:28:01,42,F8,0.164,WT_CASP_1
Block3,42C,10:43:01,42,F8,0.165,WT_CASP_1
Block3,42C,10:58:01,41.9,F8,0.167,WT_CASP_1
Block3,42C,11:13:01,42,F8,0.169,WT_CASP_1
Block3,42C,11:28:01,41.9,F8,0.17,WT_CASP_1
Block3,42C,11:43:01,41.9,F8,0.171,WT_CASP_1
Block3,42C,11:58:01,42,F8,0.173,WT_CASP_1
Block3,42C,12:13:01,42,F8,0.174,WT_CASP_1
Block3,42C,12:28:01,42,F8,0.174,WT_CASP_1
Block3,42C,12:43:01,42,F8,0.174,WT_CASP_1
Block3,42C,12:58:01,42,F8,0.174,WT_CASP_1
Block3,42C,13:13:01,42.1,F8,0.175,WT_CASP_1
Block3,42C,13:28:01,41.9,F8,0.175,WT_CASP_1
Block3,42C,13:43:01,42,F8,0.176,WT_CASP_1
Block3,42C,13:58:01,42,F8,0.176,WT_CASP_1
Block3,42C,14:13:01,42,F8,0.176,WT_CASP_1
Block3,42C,14:28:01,41.9,F8,0.177,WT_CASP_1
Block3,42C,14:43:01,41.9,F8,0.176,WT_CASP_1
Block3,42C,14:58:01,42.1,F8,0.176,WT_CASP_1
Block3,42C,15:13:01,42,F8,0.176,WT_CASP_1
Block3,42C,15:28:01,42.1,F8,0.176,WT_CASP_1
Block3,42C,15:43:01,41.9,F8,0.176,WT_CASP_1
Block3,42C,15:58:01,42,F8,0.175,WT_CASP_1
Block3,42C,16:13:01,42,F8,0.175,WT_CASP_1
Block3,42C,16:28:01,42,F8,0.175,WT_CASP_1
Block3,42C,16:43:01,42,F8,0.174,WT_CASP_1
Block3,42C,16:58:01,42.1,F8,0.174,WT_CASP_1
Block3,42C,17:13:01,42,F8,0.174,WT_CASP_1
Block3,42C,17:28:01,42,F8,0.173,WT_CASP_1
Block3,42C,17:43:01,42,F8,0.173,WT_CASP_1
Block3,42C,17:58:01,42,F8,0.172,WT_CASP_1
Block3,42C,18:13:01,41.9,F8,0.172,WT_CASP_1
Block3,42C,18:28:01,42,F8,0.171,WT_CASP_1
Block3,42C,18:43:01,42,F8,0.171,WT_CASP_1
Block3,42C,18:58:01,41.9,F8,0.171,WT_CASP_1
Block3,42C,19:13:01,42,F8,0.17,WT_CASP_1
Block3,42C,19:28:01,41.9,F8,0.17,WT_CASP_1
Block3,42C,19:43:01,42,F8,0.169,WT_CASP_1
Block3,42C,19:58:01,41.9,F8,0.169,WT_CASP_1
Block3,42C,20:13:01,41.9,F8,0.168,WT_CASP_1
Block3,42C,20:28:01,42,F8,0.168,WT_CASP_1
Block3,42C,20:43:01,42,F8,0.168,WT_CASP_1
Block3,42C,20:58:01,42.1,F8,0.167,WT_CASP_1
Block3,42C,21:13:01,41.9,F8,0.167,WT_CASP_1
Block3,42C,21:28:01,42,F8,0.167,WT_CASP_1
Block3,42C,21:43:01,42,F8,0.167,WT_CASP_1
Block3,42C,21:58:01,42,F8,0.166,WT_CASP_1
Block3,42C,22:13:01,41.9,F8,0.166,WT_CASP_1
Block3,42C,22:28:01,42,F8,0.166,WT_CASP_1
Block3,42C,22:43:01,42,F8,0.165,WT_CASP_1
Block3,42C,22:58:01,42.1,F8,0.165,WT_CASP_1
Block3,42C,23:13:01,42,F8,0.165,WT_CASP_1
